timestamp,AT,BE,BG,CH,CZ,EE,ES,FI,FR,GR,HR,HU,LT,LV,NL,PL,PT,RO,RS,SI,SK
2024-10-22 05:00:00+00:00,164.69,123.6,178.88,145.63,173.51,214.73,102.17,8.85,102.17,178.88,169.73,179.15,214.73,214.73,150.0,214.73,102.17,178.88,186.36,165.6,185.68
2024-10-22 06:00:00+00:00,166.0,141.58,170.75,143.92,172.49,181.85,123.02,12.71,123.02,166.0,167.32,171.14,181.85,181.85,163.01,181.85,123.02,170.75,147.74,166.0,173.38
2024-10-22 07:00:00+00:00,113.33,113.06,113.35,106.76,113.41,113.41,105.5,15.06,112.71,97.27,113.31,113.35,113.41,113.41,113.37,113.41,105.5,113.35,101.61,113.3,113.37
2024-10-22 08:00:00+00:00,92.97,98.84,56.88,93.02,97.1,130.02,93.02,9.92,98.84,56.88,89.71,97.24,130.02,130.02,98.79,97.18,93.02,56.88,84.92,92.65,97.11
2024-10-22 09:00:00+00:00,79.91,88.82,20.66,82.21,82.35,122.39,55.4,3.12,90.03,20.0,57.77,78.06,122.39,122.39,88.53,81.85,55.4,20.66,60.18,76.59,79.88
2024-10-22 10:00:00+00:00,72.11,77.8,36.1,75.02,73.62,190.01,53.54,3.08,78.57,20.0,58.13,70.78,190.01,190.01,77.61,73.31,53.54,36.1,57.56,70.03,72.02
2024-10-22 11:00:00+00:00,70.88,70.88,70.88,70.44,70.88,190.02,50.24,2.93,70.88,43.0,70.88,70.88,190.02,190.02,70.88,70.88,50.24,70.88,60.53,70.88,70.88
2024-10-22 12:00:00+00:00,71.44,64.75,71.68,69.99,72.9,190.02,53.54,2.6,58.92,71.68,70.97,71.85,190.02,190.02,71.93,72.92,53.54,71.68,66.98,70.77,72.21
2024-10-22 13:00:00+00:00,82.35,66.96,82.96,77.67,85.66,130.06,53.54,2.4,53.54,82.96,81.27,83.33,130.06,130.06,81.8,104.98,53.54,82.96,84.92,80.81,84.15
2024-10-22 14:00:00+00:00,100.33,74.55,121.57,92.55,115.83,136.57,52.5,2.78,52.5,121.57,120.9,120.02,136.57,136.57,103.11,136.57,52.5,121.57,115.08,124.38,122.06
2024-10-22 15:00:00+00:00,129.27,88.76,178.89,112.45,136.82,193.37,74.99,3.01,74.99,178.89,155.65,170.28,193.37,193.37,107.45,193.37,74.99,178.89,167.73,150.0,147.78
2024-10-22 16:00:00+00:00,137.21,126.9,189.2,136.1,164.55,211.36,95.91,2.91,118.32,189.2,195.64,183.24,211.36,211.36,139.92,211.36,95.91,189.2,199.33,208.62,184.52
2024-10-22 17:00:00+00:00,164.79,158.46,178.89,157.31,166.08,177.25,124.71,2.28,158.91,178.89,166.59,170.32,177.25,177.25,158.32,182.8,124.71,178.89,193.86,166.0,172.04
2024-10-22 18:00:00+00:00,118.02,112.55,178.88,120.5,113.82,111.59,112.02,0.93,112.02,178.88,148.67,161.04,111.59,111.59,114.28,111.59,112.02,178.88,152.19,142.98,95.09
2024-10-22 19:00:00+00:00,104.37,99.64,119.61,102.06,97.75,94.81,100.0,0.49,100.0,119.61,110.69,116.61,94.81,94.81,99.59,94.81,100.0,119.61,111.08,107.61,105.0
2024-10-22 20:00:00+00:00,96.16,95.74,96.8,93.46,95.51,95.16,95.78,0.0,95.78,96.8,96.5,96.86,95.16,95.16,95.73,95.16,95.78,96.8,98.99,96.37,97.06
2024-10-22 21:00:00+00:00,88.35,88.35,88.35,87.07,88.35,79.97,88.35,-0.8,88.35,88.35,88.35,88.35,79.97,79.97,88.35,88.35,88.35,88.35,86.09,88.35,88.35
2024-10-22 22:00:00+00:00,80.21,80.85,80.32,85.87,80.61,29.05,75.56,0.0,77.21,80.32,80.13,80.36,29.05,29.05,81.16,87.44,75.56,80.32,91.4,80.07,80.45
2024-10-22 23:00:00+00:00,82.54,83.08,82.66,82.98,82.98,6.0,79.25,-0.04,79.25,82.66,82.47,82.71,6.0,6.0,83.78,83.02,79.25,82.66,90.43,82.4,82.8
2024-10-23 00:00:00+00:00,80.11,81.6,80.45,81.51,81.31,5.99,71.0,-0.54,71.0,80.45,79.92,80.57,5.99,5.99,83.53,81.44,71.0,80.45,88.04,79.73,80.84
2024-10-23 01:00:00+00:00,79.93,82.49,80.52,82.21,82.0,5.99,64.32,-0.8,64.32,80.52,79.62,80.73,5.99,5.99,85.81,82.22,64.32,80.52,88.94,79.28,81.2
2024-10-23 02:00:00+00:00,82.53,72.56,83.11,83.86,84.88,6.0,64.29,-0.58,64.29,83.11,82.06,83.37,6.0,6.0,83.69,85.03,64.29,83.11,90.34,81.67,83.89
2024-10-23 03:00:00+00:00,89.25,75.96,89.99,90.38,92.38,79.98,65.0,0.0,65.0,89.99,88.54,90.35,79.98,79.98,90.64,96.94,65.0,89.99,98.99,88.09,91.03
2024-10-23 04:00:00+00:00,108.91,93.89,113.2,108.79,112.55,100.14,84.98,0.48,84.98,113.2,110.23,113.41,100.14,100.14,104.72,123.75,84.98,113.2,123.65,109.16,115.2
2024-10-23 05:00:00+00:00,160.04,120.7,163.37,165.61,169.48,120.0,102.1,4.96,102.1,163.37,159.22,164.37,120.0,120.0,137.49,172.59,102.1,163.37,179.53,157.73,166.57
2024-10-23 06:00:00+00:00,174.4,151.5,175.96,171.07,180.25,110.04,134.71,4.9,134.71,172.5,173.37,176.6,110.04,110.04,162.41,180.94,134.71,175.96,175.98,172.49,177.91
2024-10-23 07:00:00+00:00,125.54,120.69,125.93,120.64,127.41,5.8,110.06,2.15,110.06,95.0,125.04,126.14,5.8,5.8,127.69,127.66,110.06,125.93,115.77,124.74,126.59
2024-10-23 08:00:00+00:00,101.11,92.78,90.5,102.81,103.35,5.7,85.0,0.92,85.0,67.41,98.78,102.49,5.7,5.7,102.2,103.68,85.0,90.5,78.66,99.68,102.87
2024-10-23 09:00:00+00:00,94.19,89.02,46.33,91.22,95.01,0.04,65.0,0.01,69.54,40.0,86.64,97.2,5.69,5.69,91.24,95.36,65.0,46.33,51.17,91.61,96.91
2024-10-23 10:00:00+00:00,87.61,79.63,46.34,82.79,87.47,0.05,64.08,-0.01,64.08,36.34,81.7,90.06,4.99,4.99,82.36,87.7,64.08,46.34,55.02,86.1,89.63
2024-10-23 11:00:00+00:00,83.52,74.23,56.0,82.9,82.74,4.56,56.58,-0.06,56.58,40.0,79.77,84.88,4.99,4.99,77.07,82.83,56.58,56.0,72.3,82.73,84.45
2024-10-23 12:00:00+00:00,81.68,72.66,81.26,81.91,80.14,5.79,56.08,-0.11,56.08,63.4,81.99,81.1,5.79,5.79,75.42,87.94,56.08,81.26,87.8,82.17,80.77
2024-10-23 13:00:00+00:00,91.61,80.77,91.44,93.08,90.07,71.54,59.99,-0.01,59.99,91.44,92.37,91.24,71.54,71.54,84.2,97.26,59.99,91.44,90.07,92.59,90.84
2024-10-23 14:00:00+00:00,111.59,79.17,116.97,108.81,113.02,110.06,63.4,0.0,63.4,116.97,110.76,117.39,110.06,110.06,97.37,137.91,63.83,116.97,121.97,108.81,120.72
2024-10-23 15:00:00+00:00,155.85,100.56,175.68,152.22,169.41,114.45,71.99,0.8,71.99,175.68,162.78,176.09,114.45,114.45,139.97,221.72,71.99,175.68,146.51,158.47,184.21
2024-10-23 16:00:00+00:00,211.43,146.68,223.69,183.67,226.8,150.08,103.41,0.96,103.41,223.69,213.25,224.89,150.08,150.08,205.36,254.85,103.41,223.69,199.66,209.58,230.81
2024-10-23 17:00:00+00:00,188.61,164.0,202.1,188.16,195.12,126.93,155.8,0.01,155.8,202.1,194.75,202.06,126.93,126.93,176.0,233.32,155.8,202.1,195.24,191.94,206.71
2024-10-23 18:00:00+00:00,127.88,113.52,142.08,130.24,132.11,120.05,145.97,0.0,114.63,132.05,135.36,141.69,120.05,120.05,113.16,173.91,145.97,142.08,157.69,132.71,146.4
2024-10-23 19:00:00+00:00,105.84,98.23,110.36,103.77,107.73,40.81,121.89,0.0,96.25,110.36,107.94,110.32,40.81,40.81,101.22,121.41,121.89,110.36,115.08,106.98,111.93
2024-10-23 20:00:00+00:00,103.08,101.18,103.42,99.4,103.53,98.18,99.87,-0.09,99.87,103.42,103.11,103.45,98.18,98.18,102.93,104.31,99.87,103.42,105.64,103.02,103.62
2024-10-23 21:00:00+00:00,93.16,93.16,93.16,90.01,93.16,30.04,93.16,-0.81,93.16,93.16,93.16,93.16,30.04,30.04,93.16,93.16,93.16,93.16,99.46,93.16,93.16
2024-10-23 22:00:00+00:00,93.95,83.33,93.33,91.74,92.6,27.0,74.9,-1.0,51.61,93.33,93.83,93.25,27.0,27.0,86.76,92.4,74.9,93.33,86.48,93.95,93.01
2024-10-23 23:00:00+00:00,83.54,78.14,83.23,84.08,82.85,5.99,65.15,-1.0,62.03,83.23,83.49,83.18,5.99,5.99,80.11,82.75,65.15,83.23,83.09,83.54,83.06
2024-10-24 00:00:00+00:00,81.93,75.84,81.57,82.27,81.15,5.99,62.08,-0.8,57.75,81.57,81.86,81.53,5.99,5.99,78.1,81.04,62.08,81.57,78.37,81.92,81.39
2024-10-24 01:00:00+00:00,82.52,71.73,81.89,81.42,81.15,6.0,62.08,-0.52,39.33,81.89,82.41,81.81,6.0,6.0,75.67,80.94,62.08,81.89,76.49,82.51,81.56
2024-10-24 02:00:00+00:00,82.49,72.6,81.91,80.7,81.23,81.04,62.29,0.0,43.11,81.91,82.37,81.84,81.04,81.04,76.07,81.04,62.29,81.91,78.91,82.48,81.61
2024-10-24 03:00:00+00:00,90.34,77.75,93.75,88.32,90.29,102.38,66.3,0.84,53.01,93.75,92.14,93.52,102.38,102.38,80.17,102.38,66.3,93.75,93.64,91.6,94.65
2024-10-24 04:00:00+00:00,115.11,83.62,131.28,105.3,123.52,100.1,71.76,15.47,70.57,131.28,121.99,131.04,100.1,100.1,100.35,168.35,71.76,131.28,105.09,118.9,136.98
2024-10-24 05:00:00+00:00,156.37,106.72,176.7,166.5,169.94,222.08,90.01,27.59,77.63,142.38,163.61,176.36,222.08,222.08,141.86,222.08,90.01,176.7,151.26,159.45,184.38
2024-10-24 06:00:00+00:00,166.15,140.97,170.66,169.01,172.73,181.86,120.01,31.86,120.01,162.01,166.25,171.0,181.86,181.86,165.39,181.86,120.01,170.66,163.68,165.04,173.44
2024-10-24 07:00:00+00:00,114.55,106.0,114.87,110.9,116.32,116.5,98.15,36.97,98.15,40.0,113.93,115.04,116.5,116.5,114.77,116.5,98.15,114.87,106.03,113.67,115.52
2024-10-24 08:00:00+00:00,103.63,95.39,103.06,98.02,102.55,102.38,69.17,102.38,69.17,40.0,103.39,103.01,102.38,102.38,98.31,102.38,69.17,103.06,98.19,103.49,102.83
2024-10-24 09:00:00+00:00,94.82,86.43,94.23,85.1,93.71,99.19,60.0,99.19,60.0,0.04,94.58,94.18,99.19,99.19,89.03,93.54,60.0,94.23,79.01,94.67,93.99
2024-10-24 10:00:00+00:00,85.78,77.13,85.18,80.65,84.64,127.95,50.24,127.95,50.24,0.04,85.53,85.13,127.95,127.95,80.0,84.47,50.24,85.18,80.0,85.64,84.93
2024-10-24 11:00:00+00:00,81.07,71.95,80.43,77.79,79.86,147.14,43.54,147.14,43.54,4.03,80.81,80.38,147.14,147.14,75.08,79.69,43.54,80.43,80.18,80.92,80.18
2024-10-24 12:00:00+00:00,84.24,71.08,83.32,78.6,82.5,154.54,30.01,154.54,30.01,10.83,83.87,83.25,154.54,154.54,75.13,84.71,30.01,83.32,85.01,84.02,82.95
2024-10-24 13:00:00+00:00,99.48,81.22,98.2,90.2,97.06,150.01,24.55,150.01,24.55,98.2,98.95,98.1,150.01,150.01,87.27,96.69,24.55,98.2,108.44,99.18,97.69
2024-10-24 14:00:00+00:00,113.77,79.2,120.8,102.7,121.73,140.44,47.44,140.44,47.44,113.77,113.93,121.04,140.44,140.44,106.15,140.44,47.44,120.8,114.94,111.51,124.89
2024-10-24 15:00:00+00:00,148.88,91.69,178.88,131.27,163.42,236.56,60.4,153.54,60.4,178.88,161.04,177.14,236.56,236.56,123.58,236.56,60.4,178.88,159.95,154.7,186.0
2024-10-24 16:00:00+00:00,164.08,107.32,195.32,153.71,179.27,259.67,79.36,153.92,79.36,168.18,177.58,194.01,259.67,259.67,136.37,259.67,79.36,195.32,193.95,171.02,204.84
2024-10-24 17:00:00+00:00,148.81,116.45,178.89,128.27,156.79,239.21,110.16,59.7,110.16,178.89,164.43,176.95,239.21,239.21,116.04,239.21,110.16,178.89,186.8,158.98,186.45
2024-10-24 18:00:00+00:00,112.17,90.6,155.36,103.65,116.8,170.82,101.35,31.0,85.0,155.36,130.97,153.91,170.82,170.82,96.61,170.82,101.35,155.36,128.45,121.99,144.31
2024-10-24 19:00:00+00:00,101.96,92.9,115.0,94.85,102.31,118.9,92.98,35.01,86.23,115.0,107.4,111.88,118.9,118.9,93.29,118.9,92.98,115.0,106.99,105.12,106.31
