timestamp,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GR,HR,HU,IE,IT,LT,LU,LV,MD,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK
2024-03-14 16:30:00+00:00,8149.0,1637.0,10271.0,5419.5,7078.0,7839.0,62744.0,4942.0,1145.0,29128.0,10613.0,47994.5,5919.5,2222.0,5613.0,4573.0,37625.0,1650.0,633.0,949.0,892.0,372.5,814.5,14972.0,17720.0,23078.0,7017.0,7771.0,4577.5,18646.0,1726.5,3446.0
2024-03-14 16:45:00+00:00,8250.0,1634.0,10364.0,5454.75,7134.5,7901.0,63422.0,4933.0,1142.0,29292.0,10674.0,48102.25,6033.25,2272.0,5702.0,4618.0,38080.0,1660.5,644.0,950.5,893.0,379.25,818.75,15244.0,17769.0,23298.0,7031.0,7879.0,4628.25,18674.5,1750.25,3484.0
2024-03-14 17:00:00+00:00,8304.0,1631.0,10500.0,5490.0,7191.0,7963.0,64586.0,4924.0,1139.0,29436.0,10733.0,48210.0,6147.0,2327.0,5828.0,4663.0,38535.0,1671.0,649.0,952.0,894.0,386.0,823.0,15306.0,17818.0,23518.0,7045.0,7891.0,4679.0,18703.0,1774.0,3522.0
2024-03-14 17:15:00+00:00,8327.0,1618.25,10608.0,5431.25,7345.75,7977.75,65097.0,4877.25,1130.25,29536.0,10720.0,49259.5,6148.5,2428.0,5913.0,4689.5,38856.5,1655.5,657.0,943.75,889.25,391.0,820.0,15466.0,17847.75,23561.0,7133.25,7912.0,4678.75,18557.0,1795.5,3524.5
2024-03-14 17:30:00+00:00,8331.0,1605.5,10707.0,5372.5,7500.5,7992.5,65428.0,4830.5,1121.5,29684.0,10704.0,50309.0,6150.0,2488.0,5943.0,4716.0,39178.0,1640.0,670.0,935.5,884.5,396.0,817.0,15588.0,17877.5,23604.0,7221.5,7884.0,4678.5,18411.0,1817.0,3527.0
2024-03-14 17:45:00+00:00,8296.0,1592.75,10772.0,5313.75,7655.25,8007.25,65875.0,4783.75,1112.75,30104.0,10641.0,51358.5,6151.5,2488.0,5971.0,4732.5,39499.5,1624.5,682.0,927.25,879.75,401.0,814.0,15681.0,17907.25,23647.0,7309.75,7862.0,4678.25,18265.0,1838.5,3529.5
2024-03-14 18:00:00+00:00,8240.0,1580.0,10708.0,5255.0,7810.0,8022.0,66202.0,4737.0,1104.0,30656.0,10594.0,52408.0,6153.0,2536.0,5964.0,4749.0,39821.0,1609.0,680.0,919.0,875.0,406.0,811.0,15621.0,17937.0,23690.0,7398.0,7819.0,4678.0,18119.0,1860.0,3532.0
2024-03-14 18:15:00+00:00,8133.0,1565.5,10600.0,5184.5,7812.0,7948.25,65863.0,4647.75,1093.0,31024.0,10519.0,53169.75,6068.5,2525.0,5952.0,4784.5,39392.5,1583.25,676.0,906.5,870.75,405.25,805.0,15581.0,17925.25,23532.25,7585.0,7764.0,4661.75,17939.25,1847.25,3511.75
2024-03-14 18:30:00+00:00,8038.0,1551.0,10517.0,5114.0,7814.0,7874.5,65424.0,4558.5,1082.0,31564.0,10439.0,53931.5,5984.0,2540.0,5902.0,4820.0,38964.0,1557.5,669.0,894.0,866.5,404.5,799.0,15477.0,17913.5,23374.5,7772.0,7688.0,4645.5,17759.5,1834.5,3491.5
2024-03-14 18:45:00+00:00,7912.0,1536.5,10439.0,5043.5,7816.0,7800.75,64998.0,4469.25,1071.0,32404.0,10332.0,54693.25,5899.5,2539.0,5867.0,4863.5,38535.5,1531.75,660.0,881.5,862.25,403.75,793.0,15465.0,17901.75,23216.75,7959.0,7590.0,4629.25,17579.75,1821.75,3471.25
2024-03-14 19:00:00+00:00,7784.0,1522.0,10184.0,4973.0,7818.0,7727.0,64086.0,4380.0,1060.0,32968.0,10234.0,55455.0,5815.0,2487.0,5820.0,4907.0,38107.0,1506.0,645.0,869.0,858.0,403.0,787.0,15247.0,17890.0,23059.0,8146.0,7503.0,4613.0,17400.0,1809.0,3451.0
2024-03-14 19:15:00+00:00,7629.0,1499.25,10087.0,4924.5,7711.0,7634.25,63026.0,4326.25,1048.75,33384.0,10149.0,54752.25,5722.0,2462.0,5778.0,4876.5,37366.75,1474.75,634.0,851.75,840.0,401.5,783.5,14993.0,17806.75,22680.75,8125.25,7447.0,4575.25,17285.25,1769.0,3391.25
2024-03-14 19:30:00+00:00,7496.0,1476.5,9911.0,4876.0,7604.0,7541.5,62431.0,4272.5,1037.5,33516.0,10024.0,54049.5,5629.0,2435.0,5751.0,4846.0,36626.5,1443.5,624.0,834.5,822.0,400.0,780.0,14817.0,17723.5,22302.5,8104.5,7323.0,4537.5,17170.5,1729.0,3331.5
2024-03-14 19:45:00+00:00,7343.0,1453.75,9783.0,4827.5,7497.0,7448.75,61331.0,4218.75,1026.25,33728.0,9912.0,53346.75,5536.0,2415.0,5688.0,4805.0,35886.25,1412.25,615.0,817.25,804.0,398.5,776.5,14637.0,17640.25,21924.25,8083.75,7116.0,4499.75,17055.75,1689.0,3271.75
2024-03-14 20:00:00+00:00,7204.0,1431.0,9558.0,4779.0,7390.0,7356.0,60483.0,4165.0,1015.0,33868.0,10014.0,52644.0,5443.0,2408.0,5690.0,4764.0,35146.0,1381.0,602.0,800.0,786.0,397.0,773.0,14394.0,17557.0,21546.0,8063.0,7025.0,4462.0,16941.0,1649.0,3212.0
2024-03-14 20:15:00+00:00,7051.0,1392.0,9500.0,4695.25,7299.5,7253.0,59237.0,4090.75,990.0,33776.0,10153.0,51894.0,5332.75,2398.0,5644.0,4707.5,34218.5,1352.25,591.0,782.25,764.25,391.0,803.75,14113.0,17441.0,21148.5,7943.75,6839.0,4443.0,16814.75,1617.25,3156.75
2024-03-14 20:30:00+00:00,6908.0,1353.0,9296.0,4611.5,7209.0,7150.0,57986.0,4016.5,965.0,33364.0,10144.0,51144.0,5222.5,2363.0,5558.0,4651.0,33291.0,1323.5,574.0,764.5,742.5,385.0,834.5,13881.0,17325.0,20751.0,7824.5,6749.0,4424.0,16688.5,1585.5,3101.5
2024-03-14 20:45:00+00:00,6789.0,1314.0,9191.0,4527.75,7118.5,7047.0,56912.0,3942.25,940.0,32772.0,10103.0,50394.0,5112.25,2294.0,5415.0,4592.5,32363.5,1294.75,561.0,746.75,720.75,379.0,865.25,13666.0,17209.0,20353.5,7705.25,6555.0,4405.0,16562.25,1553.75,3046.25
2024-03-14 21:00:00+00:00,6901.0,1275.0,9197.0,4444.0,7028.0,6944.0,55914.0,3868.0,915.0,31804.0,10057.0,49644.0,5002.0,2237.0,5381.0,4534.0,31436.0,1266.0,560.0,729.0,699.0,373.0,896.0,13383.0,17093.0,19956.0,7586.0,6443.0,4386.0,16436.0,1522.0,2991.0
2024-03-14 21:15:00+00:00,6813.0,1226.75,9337.0,4351.0,6981.75,6847.75,55452.0,3830.25,903.0,30908.0,9923.0,49707.75,4895.5,2178.0,5336.0,4451.0,30690.25,1252.75,556.0,714.0,680.5,366.0,889.5,13177.0,16914.75,19632.75,7427.0,6326.0,4356.75,16219.0,1497.75,2958.5
2024-03-14 21:30:00+00:00,6659.0,1178.5,9418.0,4258.0,6935.5,6751.5,54665.0,3792.5,891.0,30216.0,9801.0,49771.5,4789.0,2121.0,5302.0,4368.0,29944.5,1239.5,543.0,699.0,662.0,359.0,883.0,12971.0,16736.5,19309.5,7268.0,6301.0,4327.5,16002.0,1473.5,2926.0
2024-03-14 21:45:00+00:00,6529.0,1130.25,9237.0,4165.0,6889.25,6655.25,53413.0,3754.75,879.0,29572.0,9689.0,49835.25,4682.5,2063.0,5170.0,4261.0,29198.75,1226.25,538.0,684.0,643.5,352.0,876.5,12822.0,16558.25,18986.25,7109.0,6187.0,4298.25,15785.0,1449.25,2893.5
2024-03-14 22:00:00+00:00,6418.0,1082.0,9255.0,4072.0,6843.0,6559.0,52339.0,3717.0,867.0,28856.0,9618.0,49899.0,4576.0,2034.0,5079.0,4154.0,28453.0,1213.0,527.0,669.0,625.0,345.0,870.0,12604.0,16380.0,18663.0,6950.0,6083.0,4269.0,15568.0,1425.0,2861.0
2024-03-14 22:15:00+00:00,6271.0,1039.25,9098.0,4013.5,6772.25,6481.0,51695.0,3747.5,863.75,28120.0,9554.0,49805.0,4513.75,1972.0,5011.0,4060.0,27801.25,1203.0,519.0,663.0,616.75,333.75,841.25,12423.0,16270.75,18420.5,6777.5,6061.0,4240.25,15408.25,1408.0,2830.75
2024-03-14 22:30:00+00:00,6154.0,996.5,8903.0,3955.0,6701.5,6403.0,50654.0,3778.0,860.5,27632.0,9438.0,49711.0,4451.5,1904.0,4978.0,3966.0,27149.5,1193.0,508.0,657.0,608.5,322.5,812.5,12234.0,16161.5,18178.0,6605.0,5978.0,4211.5,15248.5,1391.0,2800.5
2024-03-14 22:45:00+00:00,6054.0,953.75,8675.0,3896.5,6630.75,6325.0,49878.0,3808.5,857.25,27036.0,9319.0,49617.0,4389.25,1855.0,4918.0,3910.5,26497.75,1183.0,504.0,651.0,600.25,311.25,783.75,12032.0,16052.25,17935.5,6432.5,5866.0,4182.75,15088.75,1374.0,2770.25
2024-03-14 23:00:00+00:00,6005.0,911.0,8473.0,3838.0,6560.0,6247.0,49083.0,3839.0,854.0,26420.0,9322.0,49523.0,4327.0,1786.0,4794.0,3855.0,25846.0,1173.0,483.0,645.0,592.0,300.0,755.0,11867.0,15943.0,17693.0,6260.0,5883.0,4154.0,14929.0,1357.0,2740.0
2024-03-14 23:15:00+00:00,5902.0,893.25,8380.0,3805.75,6513.0,6252.75,48385.0,3865.0,850.5,26056.0,9242.0,48892.0,4296.0,1746.0,4726.0,3810.5,25529.75,1169.25,475.0,640.5,588.25,288.0,736.0,11677.0,15874.25,17543.0,6118.75,5849.0,4077.75,14809.25,1343.75,2716.75
2024-03-14 23:30:00+00:00,5802.0,875.5,8221.0,3773.5,6466.0,6258.5,47576.0,3891.0,847.0,25648.0,9175.0,48261.0,4265.0,1680.0,4670.0,3766.0,25213.5,1165.5,470.0,636.0,584.5,276.0,717.0,11500.0,15805.5,17393.0,5977.5,5714.0,4001.5,14689.5,1330.5,2693.5
2024-03-14 23:45:00+00:00,5706.0,857.75,8035.0,3741.25,6419.0,6264.25,47290.0,3917.0,843.5,25268.0,9093.0,47630.0,4234.0,1661.0,4595.0,3696.5,24897.25,1161.75,465.0,631.5,580.75,264.0,698.0,11392.0,15736.75,17243.0,5836.25,5757.0,3925.25,14569.75,1317.25,2670.25
2024-03-15 00:00:00+00:00,5667.0,840.0,8039.0,3709.0,6372.0,6270.0,47098.0,3943.0,840.0,24708.0,9068.0,46999.0,4203.0,1632.0,4534.0,3627.0,24581.0,1158.0,457.0,627.0,577.0,252.0,679.0,11278.0,15668.0,17093.0,5695.0,5667.0,3849.0,14450.0,1304.0,2647.0
2024-03-15 00:15:00+00:00,5596.0,829.75,7989.0,3702.25,6329.75,6222.25,46752.0,3938.75,837.5,24364.0,9033.0,46488.5,4169.0,1621.0,4488.0,3583.5,24358.5,1157.25,453.0,624.25,574.5,246.5,671.0,11146.0,15608.0,16998.0,5602.5,5722.0,3783.25,14408.0,1294.25,2648.5
2024-03-15 00:30:00+00:00,5541.0,819.5,7890.0,3695.5,6287.5,6174.5,46545.0,3934.5,835.0,24100.0,8969.0,45978.0,4135.0,1575.0,4437.0,3540.0,24136.0,1156.5,448.0,621.5,572.0,241.0,663.0,11077.0,15548.0,16903.0,5510.0,5661.0,3717.5,14366.0,1284.5,2650.0
2024-03-15 00:45:00+00:00,5474.0,809.25,7865.0,3688.75,6245.25,6126.75,46255.0,3930.25,832.5,23732.0,8943.0,45467.5,4101.0,1576.0,4365.0,3494.0,23913.5,1155.75,444.0,618.75,569.5,235.5,655.0,11052.0,15488.0,16808.0,5417.5,5672.0,3651.75,14324.0,1274.75,2651.5
2024-03-15 01:00:00+00:00,5600.0,799.0,7879.0,3682.0,6203.0,6079.0,45515.0,3926.0,830.0,23464.0,8899.0,44957.0,4067.0,1556.0,4293.0,3448.0,23691.0,1155.0,444.0,616.0,567.0,230.0,647.0,11056.0,15428.0,16713.0,5325.0,5702.0,3586.0,14282.0,1265.0,2653.0
2024-03-15 01:15:00+00:00,5562.0,808.5,7827.0,3695.25,6140.75,6072.25,45303.0,3915.0,829.0,23204.0,8842.0,44693.25,4071.75,1537.0,4292.0,3418.5,23628.0,1156.75,441.0,617.25,569.25,228.0,646.0,10956.0,15429.0,16741.0,5260.25,5697.0,3552.5,14248.5,1272.75,2653.5
2024-03-15 01:30:00+00:00,5522.0,818.0,7719.0,3708.5,6078.5,6065.5,45397.0,3904.0,828.0,22872.0,8911.0,44429.5,4076.5,1538.0,4244.0,3389.0,23565.0,1158.5,440.0,618.5,571.5,226.0,645.0,10865.0,15430.0,16769.0,5195.5,5652.0,3519.0,14215.0,1280.5,2654.0
2024-03-15 01:45:00+00:00,5490.0,827.5,7719.0,3721.75,6016.25,6058.75,45534.0,3893.0,827.0,22772.0,8918.0,44165.75,4081.25,1511.0,4209.0,3338.0,23502.0,1160.25,436.0,619.75,573.75,224.0,644.0,10814.0,15431.0,16797.0,5130.75,5683.0,3485.5,14181.5,1288.25,2654.5
2024-03-15 02:00:00+00:00,5479.0,837.0,7704.0,3735.0,5954.0,6052.0,46048.0,3882.0,826.0,22732.0,8839.0,43902.0,4086.0,1503.0,4163.0,3287.0,23439.0,1162.0,440.0,621.0,576.0,222.0,643.0,10815.0,15432.0,16825.0,5066.0,5617.0,3452.0,14148.0,1296.0,2655.0
2024-03-15 02:15:00+00:00,5475.0,840.25,7680.0,3762.75,5933.5,6105.0,46469.0,3860.5,831.75,22656.0,8872.0,43463.5,4113.5,1527.0,4182.0,3298.5,23480.0,1177.25,439.0,630.0,582.75,221.5,642.0,10814.0,15481.0,16910.75,5044.0,5716.0,3449.25,14241.25,1309.0,2679.0
2024-03-15 02:30:00+00:00,5480.0,843.5,7579.0,3790.5,5913.0,6158.0,46560.0,3839.0,837.5,22632.0,8867.0,43025.0,4141.0,1530.0,4164.0,3310.0,23521.0,1192.5,436.0,639.0,589.5,221.0,641.0,10718.0,15530.0,16996.5,5022.0,5708.0,3446.5,14334.5,1322.0,2703.0
2024-03-15 02:45:00+00:00,5492.0,846.75,7696.0,3818.25,5892.5,6211.0,46634.0,3817.5,843.25,22656.0,8936.0,42586.5,4168.5,1543.0,4147.0,3279.5,23562.0,1207.75,436.0,648.0,596.25,220.5,640.0,10782.0,15579.0,17082.25,5000.0,5739.0,3443.75,14427.75,1335.0,2727.0
2024-03-15 03:00:00+00:00,5475.0,850.0,7698.0,3846.0,5872.0,6264.0,47181.0,3796.0,849.0,22432.0,9036.0,42148.0,4196.0,1539.0,4152.0,3249.0,23603.0,1223.0,440.0,657.0,603.0,220.0,639.0,10853.0,15628.0,17168.0,4978.0,5861.0,3441.0,14521.0,1348.0,2751.0
2024-03-15 03:15:00+00:00,5536.0,861.25,7754.0,3960.75,5879.5,6400.75,47424.0,3817.0,873.75,22496.0,9109.0,42022.5,4290.0,1572.0,4180.0,3241.5,24109.0,1276.25,440.0,679.75,625.25,222.5,634.25,10832.0,15739.25,17348.25,4970.25,5895.0,3479.5,14695.0,1387.25,2796.75
2024-03-15 03:30:00+00:00,5620.0,872.5,7784.0,4075.5,5887.0,6537.5,47846.0,3838.0,898.5,22456.0,9207.0,41897.0,4384.0,1577.0,4179.0,3234.0,24615.0,1329.5,445.0,702.5,647.5,225.0,629.5,10863.0,15850.5,17528.5,4962.5,5930.0,3518.0,14869.0,1426.5,2842.5
2024-03-15 03:45:00+00:00,5737.0,883.75,7880.0,4190.25,5894.5,6674.25,48530.0,3859.0,923.25,22548.0,9238.0,41771.5,4478.0,1596.0,4191.0,3226.5,25121.0,1382.75,452.0,725.25,669.75,227.5,624.75,10902.0,15961.75,17708.75,4954.75,6039.0,3556.5,15043.0,1465.75,2888.25
2024-03-15 04:00:00+00:00,5960.0,895.0,8149.0,4305.0,5902.0,6811.0,49984.0,3880.0,948.0,22696.0,9531.0,41646.0,4572.0,1642.0,4182.0,3219.0,25627.0,1436.0,460.0,748.0,692.0,230.0,620.0,11130.0,16073.0,17889.0,4947.0,6257.0,3595.0,15217.0,1505.0,2934.0
2024-03-15 04:15:00+00:00,6138.0,961.75,8324.0,4406.5,6007.5,7032.5,50432.0,3970.25,973.25,23088.0,9661.0,42175.75,4684.25,1681.0,4190.0,3220.0,26742.75,1481.5,464.0,772.75,716.75,243.75,623.75,11201.0,16355.0,18443.75,4979.5,6374.0,3687.5,15599.25,1563.75,3029.5
2024-03-15 04:30:00+00:00,6366.0,1028.5,8459.0,4508.0,6113.0,7254.0,51214.0,4060.5,998.5,23164.0,9739.0,42705.5,4796.5,1748.0,4148.0,3221.0,27858.5,1527.0,473.0,797.5,741.5,257.5,627.5,11315.0,16637.0,18998.5,5012.0,6509.0,3780.0,15981.5,1622.5,3125.0
2024-03-15 04:45:00+00:00,6626.0,1095.25,8612.0,4609.5,6218.5,7475.5,52685.0,4150.75,1023.75,23312.0,9826.0,43235.25,4908.75,1818.0,4082.0,3233.5,28974.25,1572.5,488.0,822.25,766.25,271.25,631.25,11580.0,16919.0,19553.25,5044.5,6624.0,3872.5,16363.75,1681.25,3220.5
2024-03-15 05:00:00+00:00,7013.0,1162.0,9011.0,4711.0,6324.0,7697.0,55286.0,4241.0,1049.0,23836.0,9855.0,43765.0,5021.0,1930.0,4093.0,3246.0,30090.0,1618.0,514.0,847.0,791.0,285.0,635.0,12035.0,17201.0,20108.0,5077.0,6908.0,3965.0,16746.0,1740.0,3316.0
2024-03-15 05:15:00+00:00,7304.0,1222.5,9121.0,4763.5,6507.75,7821.25,57039.0,4333.0,1072.75,25076.0,9971.0,44916.25,5040.25,1983.0,4140.0,3284.0,31439.75,1659.25,533.0,875.5,806.75,299.5,623.75,12292.0,17519.25,20559.75,5165.5,7068.0,4054.5,17095.0,1755.75,3345.25
2024-03-15 05:30:00+00:00,7528.0,1283.0,9427.0,4816.0,6691.5,7945.5,58176.0,4425.0,1096.5,25920.0,10002.0,46067.5,5059.5,2069.0,4123.0,3322.0,32789.5,1700.5,553.0,904.0,822.5,314.0,612.5,12607.0,17837.5,21011.5,5254.0,7201.0,4144.0,17444.0,1771.5,3374.5
2024-03-15 05:45:00+00:00,7715.0,1343.5,9649.0,4868.5,6875.25,8069.75,59835.0,4517.0,1120.25,26484.0,10034.0,47218.75,5078.75,2124.0,4118.0,3363.0,34139.25,1741.75,564.0,932.5,838.25,328.5,601.25,12885.0,18155.75,21463.25,5342.5,7312.0,4233.5,17793.0,1787.25,3403.75
2024-03-15 06:00:00+00:00,7922.0,1404.0,9731.0,4921.0,7059.0,8194.0,61110.0,4609.0,1144.0,27404.0,10006.0,48370.0,5098.0,2211.0,4110.0,3404.0,35489.0,1783.0,582.0,961.0,854.0,343.0,590.0,13503.0,18474.0,21915.0,5431.0,7453.0,4323.0,18142.0,1803.0,3433.0
2024-03-15 06:15:00+00:00,8046.0,1420.5,9909.0,4913.75,7237.5,8247.5,61986.0,4655.25,1154.75,28636.0,10016.0,49260.25,5097.0,2233.0,4097.0,3512.5,36359.75,1788.75,592.0,971.25,860.0,351.0,572.75,13847.0,18549.25,22023.0,5613.25,7515.0,4352.25,18230.0,1750.75,3427.75
2024-03-15 06:30:00+00:00,8120.0,1437.0,10060.0,4906.5,7416.0,8301.0,63056.0,4701.5,1165.5,29488.0,10091.0,50150.5,5096.0,2243.0,4078.0,3621.0,37230.5,1794.5,608.0,981.5,866.0,359.0,555.5,14127.0,18624.5,22131.0,5795.5,7583.0,4381.5,18318.0,1698.5,3422.5
2024-03-15 06:45:00+00:00,8172.0,1453.5,10121.0,4899.25,7594.5,8354.5,64095.0,4747.75,1176.25,29816.0,10106.0,51040.75,5095.0,2241.0,4039.0,3736.0,38101.25,1800.25,620.0,991.75,872.0,367.0,538.25,14257.0,18699.75,22239.0,5977.75,7679.0,4410.75,18406.0,1646.25,3417.25
2024-03-15 07:00:00+00:00,8227.0,1470.0,10283.0,4892.0,7773.0,8408.0,65180.0,4794.0,1187.0,29960.0,10048.0,51931.0,5094.0,2270.0,3992.0,3851.0,38972.0,1806.0,636.0,1002.0,878.0,375.0,521.0,14384.0,18775.0,22347.0,6160.0,7648.0,4440.0,18494.0,1594.0,3412.0
2024-03-15 07:15:00+00:00,8186.0,1442.0,10391.0,4868.5,7846.0,8416.25,65694.0,4803.75,1190.25,30472.0,10048.0,52390.5,5078.0,2255.0,3964.0,4011.0,39096.25,1789.0,651.0,999.0,879.0,378.25,502.5,14423.0,18746.0,22289.75,6351.75,7667.0,4436.25,18363.0,1556.25,3404.0
2024-03-15 07:30:00+00:00,8172.0,1414.0,10529.0,4845.0,7919.0,8424.5,65781.0,4813.5,1193.5,30520.0,10073.0,52850.0,5062.0,2194.0,3912.0,4171.0,39220.5,1772.0,660.0,996.0,880.0,381.5,484.0,14525.0,18717.0,22232.5,6543.5,7668.0,4432.5,18232.0,1518.5,3396.0
2024-03-15 07:45:00+00:00,8128.0,1386.0,10592.0,4821.5,7992.0,8432.75,65936.0,4823.25,1196.75,30440.0,10127.0,53309.5,5046.0,2167.0,3851.0,4249.0,39344.75,1755.0,668.0,993.0,881.0,384.75,465.5,14654.0,18688.0,22175.25,6735.25,7608.0,4428.75,18101.0,1480.75,3388.0
2024-03-15 08:00:00+00:00,8070.0,1358.0,10624.0,4798.0,8065.0,8441.0,65177.0,4833.0,1200.0,30276.0,10096.0,53769.0,5030.0,2153.0,3788.0,4327.0,39469.0,1738.0,677.0,990.0,882.0,388.0,447.0,14596.0,18659.0,22118.0,6927.0,7554.0,4425.0,17970.0,1443.0,3380.0
2024-03-15 08:15:00+00:00,8017.0,1336.0,10553.0,4766.5,8014.75,8416.25,64774.0,4880.5,1197.0,30188.0,10056.0,53829.25,5064.25,2117.0,3719.0,4359.5,39228.25,1705.0,682.0,980.5,878.5,384.75,433.25,14530.0,18596.0,21909.75,6988.5,7524.0,4391.75,17815.25,1411.5,3338.25
2024-03-15 08:30:00+00:00,7981.0,1314.0,10579.0,4735.0,7964.5,8391.5,65207.0,4928.0,1194.0,30160.0,10031.0,53889.5,5098.5,2086.0,3678.0,4392.0,38987.5,1672.0,676.0,971.0,875.0,381.5,419.5,14453.0,18533.0,21701.5,7050.0,7440.0,4358.5,17660.5,1380.0,3296.5
2024-03-15 08:45:00+00:00,7913.0,1292.0,10496.0,4703.5,7914.25,8366.75,65359.0,4975.5,1191.0,29944.0,10046.0,53949.75,5132.75,2044.0,3630.0,4415.5,38746.75,1639.0,678.0,961.5,871.5,378.25,405.75,14505.0,18470.0,21493.25,7111.5,7424.0,4325.25,17505.75,1348.5,3254.75
2024-03-15 09:00:00+00:00,7842.0,1270.0,10469.0,4672.0,7864.0,8342.0,65031.0,5023.0,1188.0,29780.0,10027.0,54010.0,5167.0,1999.0,3551.0,4439.0,38506.0,1606.0,679.0,952.0,868.0,375.0,392.0,14500.0,18407.0,21285.0,7173.0,7235.0,4292.0,17351.0,1317.0,3213.0
2024-03-15 09:15:00+00:00,7788.0,1255.5,10530.0,4651.25,7824.5,8329.25,64872.0,5013.25,1183.75,29428.0,9976.0,53751.5,5219.0,1972.0,3478.0,4444.0,38399.75,1567.0,681.0,941.75,865.25,369.25,384.0,14337.0,18334.0,21246.75,7146.0,7196.0,4271.25,17336.5,1317.25,3211.25
2024-03-15 09:30:00+00:00,7725.0,1241.0,10453.0,4630.5,7785.0,8316.5,65321.0,5003.5,1179.5,29240.0,9959.0,53493.0,5271.0,1973.0,3448.0,4449.0,38293.5,1528.0,684.0,931.5,862.5,363.5,376.0,14291.0,18261.0,21208.5,7119.0,7256.0,4250.5,17322.0,1317.5,3209.5
2024-03-15 09:45:00+00:00,7655.0,1226.5,10474.0,4609.75,7745.5,8303.75,66323.0,4993.75,1175.25,28976.0,9919.0,53234.5,5323.0,2008.0,3429.0,4416.5,38187.25,1489.0,684.0,921.25,859.75,357.75,368.0,14328.0,18188.0,21170.25,7092.0,7187.0,4229.75,17307.5,1317.75,3207.75
