timestamp,AT,BE,BG,CH,CZ,EE,ES,FI,FR,GR,HR,HU,LT,LV,NL,PL,PT,RO,RS,SI,SK
2024-08-08 07:00:00+00:00,95.97,82.39,106.81,45.29,109.57,110.5,109.1,16.24,44.85,106.81,105.64,106.79,110.5,110.5,106.84,110.5,109.1,106.81,96.9,104.88,107.87
2024-08-08 08:00:00+00:00,81.99,61.12,87.49,45.06,89.41,90.21,89.0,15.77,23.78,87.49,86.65,87.45,90.21,90.21,86.1,90.31,89.0,87.49,78.48,86.13,88.2
2024-08-08 09:00:00+00:00,64.91,49.69,71.57,45.08,73.95,74.71,83.1,17.0,18.35,71.57,70.57,71.55,74.71,74.71,71.6,95.79,83.1,71.57,70.03,69.92,72.45
2024-08-08 10:00:00+00:00,53.56,37.56,56.97,43.97,58.2,58.59,83.0,15.27,29.69,56.97,56.46,56.96,58.59,58.59,50.26,93.94,83.0,56.97,60.02,56.13,57.43
2024-08-08 11:00:00+00:00,56.71,24.3,60.28,40.14,54.86,54.44,83.0,9.23,0.08,60.28,61.18,60.84,54.44,54.44,40.49,92.65,83.0,60.28,61.65,61.46,59.55
2024-08-08 12:00:00+00:00,63.04,17.42,64.34,39.22,53.98,52.66,83.0,7.45,1.19,64.35,66.53,65.31,52.66,52.66,29.99,92.65,83.0,64.34,70.1,67.41,62.47
2024-08-08 13:00:00+00:00,69.9,22.13,96.13,40.46,67.86,110.12,82.0,8.0,0.1,96.13,86.56,82.61,110.12,110.12,38.21,88.02,82.0,96.13,98.91,86.55,78.61
2024-08-08 14:00:00+00:00,85.97,40.59,122.01,44.56,84.73,81.7,82.0,17.45,15.0,122.01,104.18,98.69,81.7,81.7,57.45,81.7,82.0,122.01,119.17,103.27,94.47
2024-08-08 15:00:00+00:00,95.91,58.52,133.44,44.84,99.87,115.0,87.19,19.82,26.71,133.44,120.77,113.71,115.0,115.0,80.22,99.78,87.19,133.44,147.66,121.06,109.13
2024-08-08 16:00:00+00:00,91.0,81.95,215.0,45.6,115.4,171.1,96.5,12.73,51.9,215.0,142.14,124.18,171.1,171.1,101.77,112.04,96.5,215.0,187.27,134.49,115.43
2024-08-08 17:00:00+00:00,114.95,91.91,269.25,50.08,146.75,146.76,110.5,10.24,52.09,269.25,197.87,159.85,146.76,146.76,100.0,146.76,110.5,269.25,281.64,197.87,146.44
2024-08-08 18:00:00+00:00,172.79,119.25,338.47,50.07,203.63,203.01,115.5,6.57,48.55,338.47,239.35,209.16,203.01,203.01,138.77,203.01,115.5,338.47,315.09,230.0,197.72
2024-08-08 19:00:00+00:00,124.12,97.43,235.8,50.18,139.12,140.92,140.01,4.69,44.73,235.8,163.59,158.08,140.92,140.92,135.0,140.92,140.01,235.8,219.04,151.53,140.33
2024-08-08 20:00:00+00:00,93.96,80.94,160.09,51.18,105.65,112.17,126.48,3.04,52.19,160.09,127.72,140.07,112.17,112.17,102.0,112.17,126.48,160.09,143.97,118.06,116.24
2024-08-08 21:00:00+00:00,88.16,74.78,116.3,50.67,95.12,94.93,111.95,0.0,48.95,116.3,97.89,94.35,94.93,94.93,93.56,94.93,111.95,116.3,120.07,95.45,93.22
2024-08-08 22:00:00+00:00,93.35,63.27,116.13,41.99,106.12,187.69,118.06,2.82,22.4,116.13,107.95,109.99,187.69,187.69,98.12,106.33,118.06,116.13,121.47,105.62,102.09
2024-08-08 23:00:00+00:00,74.9,42.6,113.18,47.96,86.31,86.31,116.92,2.45,13.02,113.18,89.54,84.8,86.31,86.31,73.76,88.57,116.92,113.18,113.44,85.97,83.57
2024-08-09 00:00:00+00:00,60.81,22.62,67.28,46.99,69.41,70.57,111.7,2.61,3.2,108.94,66.31,67.28,70.57,70.57,51.88,88.25,111.7,67.28,104.95,65.69,68.14
2024-08-09 01:00:00+00:00,59.62,26.4,68.2,42.28,69.06,75.09,117.1,2.67,-0.01,101.99,66.66,68.04,75.09,75.09,36.28,87.95,117.1,68.2,93.1,65.76,69.4
2024-08-09 02:00:00+00:00,60.02,30.98,98.01,41.99,68.75,89.59,112.32,3.23,-0.02,98.01,75.54,73.2,89.59,89.59,52.8,89.59,112.32,98.01,96.98,71.36,74.14
2024-08-09 03:00:00+00:00,67.75,25.34,114.08,42.6,77.38,95.93,110.46,4.21,0.01,114.08,85.14,80.78,95.93,95.93,33.49,95.93,110.46,114.08,104.94,79.96,80.92
2024-08-09 04:00:00+00:00,89.26,48.04,122.42,45.04,103.21,191.88,116.92,7.54,4.05,122.42,107.16,109.01,191.88,191.88,79.35,137.86,116.92,122.42,113.08,103.73,112.81
2024-08-09 05:00:00+00:00,89.04,51.0,119.18,44.65,97.79,250.05,118.85,16.33,14.66,119.18,100.19,98.1,250.05,250.05,82.72,109.44,118.85,119.18,120.04,96.51,99.19
2024-08-09 06:00:00+00:00,81.73,45.89,105.26,44.5,70.43,80.76,116.92,17.34,35.05,105.26,80.92,75.52,80.76,80.76,52.48,80.76,116.92,105.26,110.73,77.85,74.5
2024-08-09 07:00:00+00:00,43.09,29.17,97.7,39.15,35.76,50.0,111.2,17.26,26.8,97.7,50.74,39.46,50.0,50.0,30.97,60.62,111.2,97.7,85.09,45.64,35.76
2024-08-09 08:00:00+00:00,20.74,6.98,59.69,32.72,13.68,11.94,85.0,8.76,4.85,59.69,25.7,17.26,11.94,11.94,8.53,11.94,85.0,59.69,69.7,22.02,14.41
2024-08-09 09:00:00+00:00,12.43,0.1,55.0,30.07,5.66,25.05,81.81,2.98,0.1,55.0,18.4,9.59,25.05,25.05,0.21,5.78,81.81,55.0,65.04,14.38,6.74
2024-08-09 10:00:00+00:00,12.63,-0.36,50.24,30.09,4.82,38.44,81.68,0.05,0.07,50.24,17.25,8.79,38.44,38.44,-0.48,3.0,81.68,50.24,66.18,13.72,5.73
2024-08-09 11:00:00+00:00,22.29,-0.69,91.95,25.01,7.84,7.47,81.68,-0.16,0.0,91.95,30.51,14.82,7.47,7.47,-0.89,4.64,81.68,91.95,78.08,23.95,9.12
2024-08-09 12:00:00+00:00,28.13,-1.86,113.49,27.06,10.72,61.72,81.55,-0.8,-0.72,113.49,39.43,19.98,61.72,61.72,-3.0,16.42,81.55,113.49,73.05,30.91,13.17
2024-08-09 13:00:00+00:00,46.59,-3.32,115.69,31.09,30.86,55.85,80.0,-0.11,-0.01,115.69,58.21,47.87,55.85,55.85,-10.0,61.27,80.0,115.69,95.91,51.78,44.86
2024-08-09 14:00:00+00:00,49.95,-4.79,118.0,31.85,42.19,91.52,80.0,-0.01,0.0,118.0,68.55,63.04,91.52,91.52,-8.88,91.52,80.0,118.0,127.75,60.66,63.04
2024-08-09 15:00:00+00:00,69.26,1.79,152.51,31.22,53.78,134.67,81.18,2.62,5.64,152.51,111.19,122.01,134.67,134.67,-0.9,112.38,81.18,152.51,140.45,97.51,62.77
2024-08-09 16:00:00+00:00,93.92,41.07,185.87,41.61,84.93,213.84,82.07,4.89,42.37,185.87,167.37,155.18,213.84,213.84,40.2,123.27,82.07,185.87,164.99,168.05,95.75
2024-08-09 17:00:00+00:00,108.93,79.93,194.05,44.5,139.98,141.22,97.7,4.06,72.47,194.05,224.16,188.05,141.22,141.22,83.83,140.32,97.7,194.05,235.08,244.72,169.0
2024-08-09 18:00:00+00:00,114.91,107.86,234.5,44.5,143.5,145.62,113.3,3.35,80.75,234.5,222.53,170.36,145.62,145.62,127.01,145.62,113.3,234.5,265.08,241.36,154.05
2024-08-09 19:00:00+00:00,105.94,110.32,170.0,43.97,123.18,135.56,127.71,1.64,89.9,170.0,156.3,186.66,135.56,135.56,132.32,135.56,127.71,170.0,211.09,143.6,145.88
2024-08-09 20:00:00+00:00,114.97,105.21,134.01,44.32,114.06,111.55,120.33,-0.06,89.22,134.01,125.46,130.28,111.55,111.55,119.9,111.55,120.33,134.01,139.84,122.44,107.59
2024-08-09 21:00:00+00:00,96.93,89.07,123.98,45.79,94.03,90.03,111.2,-1.28,67.08,123.98,110.94,118.29,90.03,90.03,116.0,90.03,111.2,123.98,132.48,106.27,85.5
2024-08-09 22:00:00+00:00,96.72,73.67,170.07,49.46,84.27,73.77,109.56,-0.81,51.7,170.07,133.53,160.5,73.77,73.77,87.5,96.99,109.56,170.07,125.95,121.51,59.54
2024-08-09 23:00:00+00:00,94.78,69.75,134.47,43.6,95.33,91.34,105.0,-0.89,26.41,134.47,109.27,114.93,91.34,91.34,96.63,91.34,105.0,134.47,108.06,104.23,86.19
2024-08-10 00:00:00+00:00,86.59,63.19,101.38,42.09,91.07,90.32,99.0,-0.87,16.38,123.28,94.12,98.41,90.32,90.32,91.93,90.32,99.0,101.38,87.93,91.94,86.51
2024-08-10 01:00:00+00:00,83.5,60.65,95.88,43.22,88.5,88.26,117.75,-0.9,14.08,113.33,90.05,93.57,88.26,88.26,89.07,88.26,117.75,95.88,84.93,88.21,84.74
2024-08-10 02:00:00+00:00,80.31,58.18,86.32,37.48,87.01,88.17,115.01,-1.0,10.21,112.56,84.23,85.92,88.17,88.17,86.4,88.17,115.01,86.32,87.11,83.39,85.19
2024-08-10 03:00:00+00:00,82.74,61.28,87.62,39.1,89.53,90.88,115.43,-1.0,14.33,111.12,86.17,87.52,90.88,90.88,88.92,90.88,115.43,87.62,90.08,85.5,88.06
2024-08-10 04:00:00+00:00,85.66,65.5,99.05,43.59,92.17,93.18,116.93,-0.82,16.14,110.89,90.23,89.88,93.18,93.18,97.93,93.18,116.93,99.05,87.03,88.92,90.44
2024-08-10 05:00:00+00:00,73.09,56.92,76.61,39.15,78.42,79.51,117.89,-0.51,21.21,115.78,75.67,76.6,79.51,79.51,77.13,83.46,117.89,76.61,80.04,75.14,77.39
2024-08-10 06:00:00+00:00,31.66,30.58,31.89,37.95,32.02,32.09,113.3,-0.15,28.2,99.5,31.83,31.9,32.09,32.09,31.95,32.09,113.3,31.89,74.91,31.8,31.95
2024-08-10 07:00:00+00:00,0.66,0.21,12.74,17.41,0.13,-0.28,68.99,-0.7,0.24,70.76,2.58,0.34,-0.28,-0.28,0.2,-0.28,68.99,12.74,50.06,1.6,-0.44
2024-08-10 08:00:00+00:00,-2.67,-2.99,7.5,2.42,-3.07,-3.0,12.55,-3.0,-2.97,50.0,-0.98,-2.89,-3.0,-3.0,-3.0,-3.42,12.55,7.5,32.5,-1.83,-3.55
2024-08-10 09:00:00+00:00,-11.39,-12.18,12.73,-2.39,-12.28,-10.0,0.44,-12.2,-12.13,28.49,-7.23,-11.86,-10.0,-10.0,-12.2,-13.26,0.44,12.73,30.02,-9.2,-13.51
2024-08-10 10:00:00+00:00,-21.36,-22.47,12.73,-21.86,-22.7,-10.01,0.44,-15.0,-22.39,50.0,-15.55,-22.12,-10.01,-10.01,-22.49,-23.91,0.44,12.73,30.03,-18.5,-24.35
2024-08-10 11:00:00+00:00,-29.87,-51.51,7.66,-30.27,-43.0,-10.0,1.9,-15.0,-29.87,85.53,-19.11,-22.14,-10.0,-10.0,-47.56,-48.39,1.9,7.66,40.29,-22.85,-15.58
2024-08-10 12:00:00+00:00,-21.92,-58.01,12.73,-23.25,-44.05,-9.92,2.4,-10.01,-21.92,95.76,-8.15,-7.47,-9.92,-9.92,-52.04,-52.28,2.4,12.73,52.1,-12.02,6.0
2024-08-10 13:00:00+00:00,-10.76,-29.7,15.33,-2.64,-29.04,-10.01,0.45,-10.01,-28.93,77.39,-2.33,-2.68,-10.01,-10.01,-30.0,-34.63,0.45,15.33,80.01,-4.98,6.0
2024-08-10 14:00:00+00:00,47.05,-9.66,108.68,8.1,10.48,-6.09,0.45,-6.09,-7.94,108.68,65.26,76.41,-6.09,-6.09,-10.08,-8.13,0.45,108.68,112.97,56.79,3.0
2024-08-10 15:00:00+00:00,50.0,-0.85,118.72,24.05,14.62,0.0,3.32,0.0,0.65,118.72,75.92,97.35,0.0,0.0,-1.3,50.84,3.32,118.72,125.08,65.49,-3.48
2024-08-10 16:00:00+00:00,74.92,48.95,146.54,47.07,51.17,35.17,50.0,2.51,49.49,146.54,110.31,151.0,35.17,35.17,48.77,102.44,50.0,146.54,138.8,98.59,26.42
2024-08-10 17:00:00+00:00,102.98,97.88,150.0,54.06,114.15,114.41,81.67,2.9,81.67,150.0,158.98,147.1,114.41,114.41,107.98,114.41,81.67,150.0,171.94,168.07,115.25
2024-08-10 18:00:00+00:00,106.7,106.73,186.19,54.32,137.68,139.0,115.43,2.9,71.91,186.19,201.24,181.76,139.0,139.0,128.49,139.0,115.43,186.19,200.05,215.4,140.34
2024-08-10 19:00:00+00:00,128.64,108.64,170.07,55.89,134.9,131.29,127.57,2.94,64.03,170.07,153.87,172.04,131.29,131.29,136.91,131.29,127.57,170.07,171.99,147.69,121.63
2024-08-10 20:00:00+00:00,112.75,107.64,123.9,54.02,120.76,121.86,124.29,2.19,88.35,123.9,127.16,123.08,121.86,121.86,119.9,121.86,124.29,123.9,139.85,129.3,121.7
2024-08-10 21:00:00+00:00,104.28,98.5,107.2,54.89,107.99,100.06,112.82,0.43,83.04,107.2,106.78,107.19,100.06,100.06,107.95,108.47,112.82,107.2,113.8,106.57,107.56
2024-08-10 22:00:00+00:00,100.8,85.31,109.45,54.68,110.0,110.93,119.2,0.0,45.03,109.45,107.83,109.65,110.93,110.93,109.41,110.93,119.2,109.45,142.73,107.06,108.28
2024-08-10 23:00:00+00:00,98.47,82.11,107.89,47.89,107.43,108.08,116.7,-0.01,40.59,112.79,106.11,107.7,108.08,108.08,107.81,108.08,116.7,107.89,105.07,105.28,107.43
2024-08-11 00:00:00+00:00,94.28,83.67,107.33,46.92,103.01,102.99,105.0,-0.01,31.88,108.72,103.79,106.44,102.99,102.99,105.29,102.99,105.0,107.33,91.0,102.41,103.01
2024-08-11 01:00:00+00:00,89.93,78.91,103.95,46.6,97.64,87.28,109.74,-0.01,23.57,103.95,100.19,102.81,87.28,87.28,101.46,97.83,109.74,103.95,86.16,98.77,97.64
2024-08-11 02:00:00+00:00,88.57,80.49,100.29,45.7,100.29,101.16,108.11,-0.01,12.54,100.29,98.28,100.29,101.16,101.16,105.49,101.16,108.11,100.29,87.02,97.26,100.29
2024-08-11 03:00:00+00:00,96.41,79.55,96.34,46.01,110.64,4.1,110.0,-0.01,13.48,96.34,98.59,97.47,4.1,4.1,117.98,16.91,110.0,96.34,86.3,99.17,97.45
2024-08-11 04:00:00+00:00,95.92,85.39,97.66,45.69,105.0,-0.01,113.2,-0.01,10.44,97.66,99.85,98.26,-0.01,-0.01,114.34,-0.01,113.2,97.66,84.66,99.85,98.26
2024-08-11 05:00:00+00:00,64.03,72.78,70.77,49.1,71.12,73.5,110.0,0.47,4.79,70.77,70.34,70.85,73.5,73.5,84.0,73.5,110.0,70.77,71.51,70.04,70.91
2024-08-11 06:00:00+00:00,25.89,22.51,27.38,42.77,28.04,27.72,94.5,0.89,13.05,27.38,27.23,27.43,27.72,27.72,27.98,27.72,94.5,27.38,31.65,27.14,27.58
2024-08-11 07:00:00+00:00,0.0,0.0,0.0,15.03,0.0,0.0,50.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,15.32,0.0,0.0
2024-08-11 08:00:00+00:00,-4.84,-5.0,0.0,-1.09,-5.16,-5.0,0.0,-5.0,-4.98,0.04,-0.04,-6.05,-5.0,-5.0,-5.01,-5.13,0.0,-0.42,15.39,-3.18,-5.39
2024-08-11 09:00:00+00:00,-14.43,-14.97,0.0,-11.56,-15.51,-6.09,0.0,-6.09,-14.91,0.04,0.93,-18.38,-6.09,-6.09,-14.99,-15.38,0.0,0.0,16.21,-9.03,-16.21
2024-08-11 10:00:00+00:00,-30.64,-32.01,0.0,-25.27,-33.11,-6.09,0.0,-6.09,-30.64,0.04,1.69,-39.19,-6.09,-6.09,-32.93,-32.87,0.0,0.0,13.38,-19.28,-34.6
2024-08-11 11:00:00+00:00,-57.88,-59.88,0.0,-50.8,-61.92,-7.01,0.0,-7.01,-59.67,0.04,-0.03,-72.68,-7.01,-7.01,-59.97,-61.32,0.0,0.0,13.48,-37.36,-64.47
2024-08-11 12:00:00+00:00,-49.66,-50.07,0.0,-41.54,-49.66,-5.51,0.0,-5.51,-50.03,0.04,-36.62,-45.25,-5.51,-5.51,-50.1,-51.82,0.0,0.0,26.01,-46.46,-44.4
2024-08-11 13:00:00+00:00,-28.11,-31.29,0.04,-14.56,-29.57,-7.01,0.0,-7.01,-30.98,0.04,-17.92,-18.76,-7.01,-7.01,-31.4,-41.49,0.0,0.04,21.05,-22.69,-14.69
2024-08-11 14:00:00+00:00,2.23,-5.19,12.17,10.47,-1.82,-4.31,0.0,-4.31,-4.99,12.17,3.7,1.78,-4.31,-4.31,-5.24,-4.31,0.0,12.17,68.23,2.84,1.0
2024-08-11 15:00:00+00:00,40.35,1.02,82.09,24.99,12.71,0.01,4.12,0.01,4.12,82.09,47.82,65.77,0.01,0.01,0.66,-0.89,4.12,82.09,122.23,40.09,0.59
2024-08-11 16:00:00+00:00,85.52,69.89,109.13,50.13,86.63,81.84,36.42,2.76,36.42,109.13,90.84,100.86,81.84,81.84,90.02,82.74,36.42,109.13,113.22,86.37,75.88
2024-08-11 17:00:00+00:00,118.75,101.0,161.11,49.95,125.68,121.14,80.54,3.0,50.5,161.11,135.09,157.99,121.14,121.14,132.0,121.14,80.54,161.11,150.97,127.12,107.9
2024-08-11 18:00:00+00:00,128.79,109.53,160.0,55.53,134.79,131.88,116.34,2.9,59.34,160.0,139.31,157.77,131.88,131.88,138.93,131.88,116.34,160.0,175.57,132.83,119.39
2024-08-11 19:00:00+00:00,116.9,100.4,134.3,56.01,124.9,124.24,128.58,2.91,53.74,134.3,122.03,133.37,124.24,124.24,127.68,124.24,128.58,134.3,164.3,118.35,115.77
2024-08-11 20:00:00+00:00,102.34,87.4,106.69,55.53,110.54,111.54,136.29,2.42,54.24,106.69,102.58,107.14,111.54,111.54,109.99,111.54,136.29,106.69,131.19,101.66,107.66
2024-08-11 21:00:00+00:00,90.94,78.62,96.29,52.99,97.59,98.23,122.6,0.69,49.49,96.29,91.89,96.5,98.23,98.23,97.28,98.23,122.6,96.29,136.55,90.69,94.39
2024-08-11 22:00:00+00:00,98.31,74.64,110.51,47.63,104.98,104.41,114.7,0.49,28.74,110.51,100.83,108.99,104.41,104.41,104.38,104.41,114.7,110.51,103.16,98.0,99.33
2024-08-11 23:00:00+00:00,87.65,62.97,108.5,47.2,94.62,94.37,107.0,0.41,15.0,108.5,89.98,93.78,94.37,94.37,91.84,94.37,107.0,108.5,90.13,86.98,93.78
2024-08-12 00:00:00+00:00,79.1,51.92,99.2,47.2,85.3,85.3,104.0,0.36,2.81,99.2,82.19,87.75,85.3,85.3,85.3,85.3,104.0,99.2,85.06,78.67,85.3
2024-08-12 01:00:00+00:00,83.02,52.81,93.4,48.44,88.13,87.57,110.0,0.64,1.15,93.4,84.7,93.4,87.57,87.57,85.5,87.57,110.0,93.4,85.01,81.89,88.13
2024-08-12 02:00:00+00:00,88.17,53.86,95.14,48.8,93.06,93.47,110.1,2.06,0.0,95.14,87.54,95.14,93.47,93.47,86.31,93.47,110.1,95.14,85.14,85.5,93.06
2024-08-12 03:00:00+00:00,104.32,42.44,114.54,49.3,114.54,115.1,119.26,3.04,0.03,114.54,105.42,114.54,115.1,115.1,86.41,115.1,119.26,114.54,96.05,102.62,114.54
2024-08-12 04:00:00+00:00,139.44,57.68,146.39,52.07,146.39,149.05,120.34,6.78,16.26,146.39,138.49,146.39,149.05,149.05,112.64,149.05,120.34,146.39,125.04,136.6,146.39
2024-08-12 05:00:00+00:00,137.99,66.45,130.17,48.96,142.23,142.23,128.22,16.18,15.3,130.17,140.01,142.23,142.23,142.23,119.68,142.23,128.22,142.23,119.05,137.73,142.23
2024-08-12 06:00:00+00:00,107.93,71.44,106.0,49.0,111.67,112.22,120.82,30.87,45.78,106.0,109.41,110.96,112.22,112.22,99.39,112.22,120.82,110.91,85.09,107.93,111.67
2024-08-12 07:00:00+00:00,69.9,53.22,69.91,42.61,70.94,70.75,116.45,32.37,45.69,69.91,68.93,70.14,70.75,70.75,63.7,70.75,116.45,69.91,70.73,67.97,70.75
2024-08-12 08:00:00+00:00,40.12,40.12,40.12,44.3,40.12,40.12,97.5,26.76,40.12,40.12,40.12,40.12,40.12,40.12,40.12,40.12,97.5,40.12,41.56,40.12,40.12
2024-08-12 09:00:00+00:00,16.04,16.04,16.04,32.54,16.04,16.04,83.18,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,83.18,16.04,36.64,16.04,16.04
2024-08-12 10:00:00+00:00,21.15,7.72,19.67,15.23,14.61,10.06,81.99,10.06,10.06,19.67,19.03,19.67,10.06,10.06,0.9,10.06,81.99,19.67,48.57,18.57,20.23
2024-08-12 11:00:00+00:00,21.44,4.65,26.1,7.98,14.0,6.98,82.0,6.98,6.98,26.1,21.97,21.97,6.98,6.98,-3.0,6.98,82.0,26.1,50.98,21.44,22.53
2024-08-12 12:00:00+00:00,40.94,11.32,48.4,13.76,32.37,13.47,81.8,13.47,18.03,48.4,44.99,48.4,13.47,13.47,-10.06,13.47,81.8,48.4,59.95,40.94,53.49
2024-08-12 13:00:00+00:00,58.61,23.35,77.39,29.38,40.05,14.76,81.28,14.76,27.49,77.39,62.58,65.47,14.76,14.76,10.0,14.76,81.28,77.39,78.0,58.61,65.47
2024-08-12 14:00:00+00:00,76.47,48.04,109.62,45.7,52.09,69.24,80.1,17.93,49.03,109.62,94.2,109.62,69.24,69.24,48.04,69.24,80.1,109.62,99.98,83.0,109.62
2024-08-12 15:00:00+00:00,104.27,85.42,130.7,55.44,92.31,91.0,82.1,20.07,82.1,130.7,116.74,125.81,91.0,91.0,88.65,91.0,82.1,130.7,118.12,110.32,94.85
2024-08-12 16:00:00+00:00,116.92,107.22,167.21,62.83,137.14,142.57,90.57,22.22,90.57,167.21,184.73,162.72,142.57,142.57,121.23,142.57,90.57,167.21,156.35,205.03,152.76
2024-08-12 17:00:00+00:00,190.38,162.56,230.0,59.34,201.97,203.0,117.15,22.94,117.15,230.0,212.35,226.1,203.0,203.0,198.98,203.0,117.15,230.0,229.06,207.67,198.98
2024-08-12 18:00:00+00:00,202.73,175.94,246.6,58.88,220.8,225.74,124.95,20.46,124.95,246.6,233.84,246.6,225.74,225.74,219.99,225.74,124.95,246.6,239.72,231.98,225.74
2024-08-12 19:00:00+00:00,136.1,129.37,191.28,58.79,129.85,136.06,136.13,18.0,130.6,191.28,161.05,179.94,136.06,136.06,128.92,136.06,136.13,191.28,179.02,150.42,117.71
2024-08-12 20:00:00+00:00,112.99,107.23,139.23,58.2,113.01,124.11,128.72,16.43,108.51,139.23,125.36,134.64,124.11,124.11,106.55,124.11,128.72,139.23,127.03,120.7,111.06
