timestamp,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GR,HR,HU,IE,IT,LT,LU,LV,MD,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK
2023-01-01 14:15:00+00:00,5859.0,1040.25,7474.0,3931.0,6953.25,6101.5,43514.0,3836.5,986.0,19752.0,10108.25,42435.0,4292.25,1573.0,4100.0,3832.5,21979.75,1238.5,410.0,719.5,542.5,339.0,948.5,11404.0,18967.5,15390.0,4955.75,4686.0,3533.0,16609.0,1053.5,2433.25
2023-01-01 14:30:00+00:00,5941.0,1067.5,7453.0,4053.0,6957.5,6163.0,43749.0,3892.0,987.0,19504.0,10090.5,42239.0,4365.5,1583.0,4165.0,3819.0,22147.5,1248.0,410.0,723.0,559.0,349.0,959.0,11471.0,19103.0,15657.0,4947.5,4765.0,3602.0,16797.0,1070.0,2487.5
2023-01-01 14:45:00+00:00,6035.0,1094.75,7442.0,4175.0,6961.75,6224.5,43853.0,3947.5,988.0,19412.0,10072.75,42043.0,4438.75,1596.0,4222.0,3808.5,22315.25,1257.5,413.0,726.5,575.5,359.0,969.5,11473.0,19238.5,15924.0,4939.25,4896.0,3671.0,16985.0,1086.5,2541.75
2023-01-01 15:00:00+00:00,6133.0,1122.0,7563.0,4297.0,6966.0,6286.0,44618.0,4003.0,989.0,19492.0,10055.0,41847.0,4512.0,1616.0,4344.0,3798.0,22483.0,1267.0,414.0,730.0,592.0,369.0,980.0,11474.0,19374.0,16191.0,4931.0,5112.0,3740.0,17173.0,1103.0,2596.0
2023-01-01 15:15:00+00:00,6195.0,1152.25,7674.0,4375.0,6898.5,6310.5,45219.0,4068.0,987.75,19496.0,10070.75,42472.0,4626.25,1650.0,4462.0,3795.5,23094.0,1266.0,417.0,730.5,593.5,378.0,984.0,11690.0,19396.5,16263.75,4939.75,5267.0,3783.5,17255.25,1120.0,2609.0
2023-01-01 15:30:00+00:00,6362.0,1182.5,7780.0,4453.0,6831.0,6335.0,45939.0,4133.0,986.5,19484.0,10086.5,43097.0,4740.5,1719.0,4546.0,3793.0,23705.0,1265.0,416.0,731.0,595.0,387.0,988.0,11892.0,19419.0,16336.5,4948.5,5370.0,3827.0,17337.5,1137.0,2622.0
2023-01-01 15:45:00+00:00,6498.0,1212.75,8022.0,4531.0,6763.5,6359.5,46899.0,4198.0,985.25,19528.0,10102.25,43722.0,4854.75,1808.0,4561.0,3796.5,24316.0,1264.0,430.0,731.5,596.5,396.0,992.0,12125.0,19441.5,16409.25,4957.25,5412.0,3870.5,17419.75,1154.0,2635.0
2023-01-01 16:00:00+00:00,6608.0,1243.0,8098.0,4609.0,6696.0,6384.0,48159.0,4263.0,984.0,19748.0,10118.0,44347.0,4969.0,1838.0,4585.0,3800.0,24927.0,1263.0,438.0,732.0,598.0,405.0,996.0,12346.0,19464.0,16482.0,4966.0,5438.0,3914.0,17502.0,1171.0,2648.0
2023-01-01 16:15:00+00:00,6684.0,1234.75,8094.0,4604.5,6940.75,6399.25,48566.0,4225.25,977.75,19876.0,10119.0,45043.5,4996.5,1861.0,4575.0,3852.5,25137.75,1260.0,443.0,729.25,595.5,406.25,991.25,12557.0,19413.0,16505.75,5038.75,5447.0,3909.5,17517.75,1175.25,2651.75
2023-01-01 16:30:00+00:00,6723.0,1226.5,8210.0,4600.0,7185.5,6414.5,48976.0,4187.5,971.5,20388.0,10120.0,45740.0,5024.0,1867.0,4570.0,3905.0,25348.5,1257.0,446.0,726.5,593.0,407.5,986.5,12723.0,19362.0,16529.5,5111.5,5444.0,3905.0,17533.5,1179.5,2655.5
2023-01-01 16:45:00+00:00,6746.0,1218.25,8240.0,4595.5,7430.25,6429.75,49227.0,4149.75,965.25,21064.0,10121.0,46436.5,5051.5,1870.0,4560.0,3995.5,25559.25,1254.0,452.0,723.75,590.5,408.75,981.75,12812.0,19311.0,16553.25,5184.25,5444.0,3900.5,17549.25,1183.75,2659.25
2023-01-01 17:00:00+00:00,6802.0,1210.0,8326.0,4591.0,7675.0,6445.0,49294.0,4112.0,959.0,21872.0,10122.0,47133.0,5079.0,1878.0,4568.0,4086.0,25770.0,1251.0,453.0,721.0,588.0,410.0,977.0,12735.0,19260.0,16577.0,5257.0,5451.0,3896.0,17565.0,1188.0,2663.0
2023-01-01 17:15:00+00:00,6766.0,1194.25,8289.0,4566.25,7621.25,6422.25,49107.0,4044.0,952.5,22504.0,10087.5,47333.75,5075.25,1883.0,4562.0,4117.0,25919.25,1243.0,455.0,717.5,584.5,410.25,971.5,12671.0,19225.5,16559.5,5337.75,5449.0,3896.75,17435.5,1186.0,2661.0
2023-01-01 17:30:00+00:00,6754.0,1178.5,8339.0,4541.5,7567.5,6399.5,48789.0,3976.0,946.0,22792.0,10053.0,47534.5,5071.5,1888.0,4556.0,4148.0,26068.5,1235.0,455.0,714.0,581.0,410.5,966.0,12582.0,19191.0,16542.0,5418.5,5448.0,3897.5,17306.0,1184.0,2659.0
2023-01-01 17:45:00+00:00,6711.0,1162.75,8405.0,4516.75,7513.75,6376.75,48338.0,3908.0,939.5,23008.0,10018.5,47735.25,5067.75,1889.0,4576.0,4125.0,26217.75,1227.0,458.0,710.5,577.5,410.75,960.5,12502.0,19156.5,16524.5,5499.25,5435.0,3898.25,17176.5,1182.0,2657.0
2023-01-01 18:00:00+00:00,6641.0,1147.0,8284.0,4492.0,7460.0,6354.0,48287.0,3840.0,933.0,23316.0,9984.0,47936.0,5064.0,1896.0,4587.0,4102.0,26367.0,1219.0,456.0,707.0,574.0,411.0,955.0,12434.0,19122.0,16507.0,5580.0,5436.0,3899.0,17047.0,1180.0,2655.0
2023-01-01 18:15:00+00:00,6598.0,1148.0,8142.0,4462.25,7382.75,6328.0,47738.0,3801.75,926.25,23516.0,9919.0,47610.25,5046.0,1905.0,4580.0,4072.0,26241.0,1209.0,454.0,701.0,568.25,410.25,949.75,12356.0,19014.75,16420.5,5617.0,5415.0,3895.0,16932.0,1176.5,2655.25
2023-01-01 18:30:00+00:00,6531.0,1149.0,8034.0,4432.5,7305.5,6302.0,47283.0,3763.5,919.5,23656.0,9854.0,47284.5,5028.0,1912.0,4580.0,4042.0,26115.0,1199.0,452.0,695.0,562.5,409.5,944.5,12306.0,18907.5,16334.0,5654.0,5382.0,3891.0,16817.0,1173.0,2655.5
2023-01-01 18:45:00+00:00,6458.0,1150.0,8124.0,4402.75,7228.25,6276.0,46566.0,3725.25,912.75,23888.0,9789.0,46958.75,5010.0,1919.0,4553.0,4005.0,25989.0,1189.0,448.0,689.0,556.75,408.75,939.25,12296.0,18800.25,16247.5,5691.0,5354.0,3887.0,16702.0,1169.5,2655.75
2023-01-01 19:00:00+00:00,6353.0,1151.0,8055.0,4373.0,7151.0,6250.0,46039.0,3687.0,906.0,24140.0,9724.0,46633.0,4992.0,1921.0,4538.0,3968.0,25863.0,1179.0,445.0,683.0,551.0,408.0,934.0,12204.0,18693.0,16161.0,5728.0,5310.0,3883.0,16587.0,1166.0,2656.0
2023-01-01 19:15:00+00:00,6258.0,1136.25,8011.0,4356.0,7215.25,6165.75,45292.0,3642.0,894.5,24320.0,9805.75,46217.75,4923.75,1918.0,4509.0,3931.5,25551.5,1160.75,440.0,670.75,541.75,405.5,931.0,12106.0,18707.75,15987.75,5723.25,5264.0,3863.75,16476.5,1153.0,2622.5
2023-01-01 19:30:00+00:00,6160.0,1121.5,7983.0,4339.0,7279.5,6081.5,44477.0,3597.0,883.0,24556.0,9887.5,45802.5,4855.5,1915.0,4501.0,3895.0,25240.0,1142.5,435.0,658.5,532.5,403.0,928.0,11954.0,18722.5,15814.5,5718.5,5216.0,3844.5,16366.0,1140.0,2589.0
2023-01-01 19:45:00+00:00,6091.0,1106.75,8001.0,4322.0,7343.75,5997.25,43726.0,3552.0,871.5,24648.0,9969.25,45387.25,4787.25,1902.0,4452.0,3860.0,24928.5,1124.25,431.0,646.25,523.25,400.5,925.0,11841.0,18737.25,15641.25,5713.75,5172.0,3825.25,16255.5,1127.0,2555.5
2023-01-01 20:00:00+00:00,5996.0,1092.0,7907.0,4305.0,7408.0,5913.0,43705.0,3507.0,860.0,24700.0,10051.0,44972.0,4719.0,1921.0,4411.0,3825.0,24617.0,1106.0,427.0,634.0,514.0,398.0,922.0,11734.0,18752.0,15468.0,5709.0,5136.0,3806.0,16145.0,1114.0,2522.0
2023-01-01 20:15:00+00:00,5905.0,1081.5,7784.0,4256.0,7430.25,5885.75,43318.0,3468.75,850.5,24764.0,10035.75,44991.25,4656.25,1945.0,4372.0,3790.0,24198.75,1085.0,423.0,621.75,503.5,394.25,923.25,11622.0,18708.0,15275.5,5660.5,5081.0,3805.75,16076.0,1094.25,2486.5
2023-01-01 20:30:00+00:00,5829.0,1071.0,7778.0,4207.0,7452.5,5858.5,43023.0,3430.5,841.0,24552.0,10020.5,45010.5,4593.5,1935.0,4310.0,3755.0,23780.5,1064.0,417.0,609.5,493.0,390.5,924.5,11473.0,18664.0,15083.0,5612.0,5013.0,3805.5,16007.0,1074.5,2451.0
2023-01-01 20:45:00+00:00,5777.0,1060.5,7637.0,4158.0,7474.75,5831.25,42845.0,3392.25,831.5,24336.0,10005.25,45029.75,4530.75,1913.0,4252.0,3722.5,23362.25,1043.0,416.0,597.25,482.5,386.75,925.75,11366.0,18620.0,14890.5,5563.5,4950.0,3805.25,15938.0,1054.75,2415.5
2023-01-01 21:00:00+00:00,5977.0,1050.0,7721.0,4109.0,7497.0,5804.0,43251.0,3354.0,822.0,23968.0,9990.0,45049.0,4468.0,1871.0,4207.0,3690.0,22944.0,1022.0,425.0,585.0,472.0,383.0,927.0,11228.0,18576.0,14698.0,5515.0,4881.0,3805.0,15869.0,1035.0,2380.0
2023-01-01 21:15:00+00:00,5924.0,911.0,7943.0,4048.0,7316.5,5737.25,42684.0,3322.75,814.25,23668.0,9916.5,45116.75,4381.25,1851.0,4156.0,3659.5,22405.75,1009.5,426.0,574.5,462.25,372.5,921.5,11093.0,18451.5,14460.75,5439.75,4825.0,3818.25,15687.5,1017.75,2350.75
2023-01-01 21:30:00+00:00,5819.0,772.0,7789.0,3987.0,7136.0,5670.5,42039.0,3291.5,806.5,23200.0,9843.0,45184.5,4294.5,1819.0,4098.0,3629.0,21867.5,997.0,419.0,564.0,452.5,362.0,916.0,10893.0,18327.0,14223.5,5364.5,4767.0,3831.5,15506.0,1000.5,2321.5
2023-01-01 21:45:00+00:00,5706.0,633.0,7575.0,3926.0,6955.5,5603.75,41138.0,3260.25,798.75,22776.0,9769.5,45252.25,4207.75,1770.0,4030.0,3583.0,21329.25,984.5,415.0,553.5,442.75,351.5,910.5,10713.0,18202.5,13986.25,5289.25,4714.0,3844.75,15324.5,983.25,2292.25
2023-01-01 22:00:00+00:00,5649.0,494.0,7633.0,3865.0,6775.0,5537.0,40478.0,3229.0,791.0,22252.0,9696.0,45320.0,4121.0,1721.0,3975.0,3537.0,20791.0,972.0,407.0,543.0,433.0,341.0,905.0,10577.0,18078.0,13749.0,5214.0,4669.0,3858.0,15143.0,966.0,2263.0
2023-01-01 22:15:00+00:00,5522.0,565.0,7546.0,3817.25,6807.5,5469.75,39445.0,3185.5,786.0,21728.0,9620.5,44808.25,4042.75,1668.0,3891.0,3494.5,20392.75,962.0,402.0,536.25,426.5,335.25,890.0,10409.0,18042.0,13577.0,5096.25,4634.0,3862.0,15031.5,950.75,2246.25
2023-01-01 22:30:00+00:00,5405.0,636.0,7601.0,3769.5,6840.0,5402.5,38589.0,3142.0,781.0,21292.0,9545.0,44296.5,3964.5,1626.0,3862.0,3452.0,19994.5,952.0,395.0,529.5,420.0,329.5,875.0,10338.0,18006.0,13405.0,4978.5,4583.0,3866.0,14920.0,935.5,2229.5
2023-01-01 22:45:00+00:00,5341.0,707.0,7485.0,3721.75,6872.5,5335.25,37859.0,3098.5,776.0,20716.0,9469.5,43784.75,3886.25,1580.0,3818.0,3436.0,19596.25,942.0,390.0,522.75,413.5,323.75,860.0,10292.0,17970.0,13233.0,4860.75,4539.0,3870.0,14808.5,920.25,2212.75
2023-01-01 23:00:00+00:00,5371.0,778.0,7446.0,3674.0,6905.0,5268.0,37490.0,3055.0,771.0,20588.0,9394.0,43273.0,3808.0,1548.0,3702.0,3420.0,19198.0,932.0,380.0,516.0,407.0,318.0,845.0,10230.0,17934.0,13061.0,4743.0,4494.0,3874.0,14697.0,905.0,2196.0
2023-01-01 23:15:00+00:00,5277.0,781.0,7176.0,3648.5,6995.0,5264.0,37187.0,3039.25,768.75,20116.0,9344.25,42938.25,3789.25,1505.0,3653.0,3412.5,18890.0,926.0,370.0,513.25,404.0,309.5,822.75,10116.0,17919.5,12963.25,4645.0,4456.0,3819.0,14718.5,895.75,2169.5
2023-01-01 23:30:00+00:00,5188.0,784.0,7080.0,3623.0,7085.0,5260.0,36487.0,3023.5,766.5,19708.0,9294.5,42603.5,3770.5,1473.0,3642.0,3405.0,18582.0,920.0,366.0,510.5,401.0,301.0,800.5,9980.0,17905.0,12865.5,4547.0,4428.0,3764.0,14740.0,886.5,2143.0
2023-01-01 23:45:00+00:00,5090.0,787.0,7035.0,3597.5,7175.0,5256.0,35995.0,3007.75,764.25,19316.0,9244.75,42268.75,3751.75,1432.0,3605.0,3360.5,18274.0,914.0,362.0,507.75,398.0,292.5,778.25,9852.0,17890.5,12767.75,4449.0,4399.0,3709.0,14761.5,877.25,2116.5
2023-01-02 00:00:00+00:00,5106.0,790.0,6886.0,3572.0,7265.0,5252.0,35662.0,2992.0,762.0,19008.0,9195.0,41934.0,3733.0,1402.0,3577.0,3316.0,17966.0,908.0,360.0,505.0,395.0,284.0,756.0,9719.0,17876.0,12670.0,4351.0,4379.0,3654.0,14783.0,868.0,2090.0
2023-01-02 00:15:00+00:00,5021.0,832.5,6707.0,3561.5,7265.25,5221.25,35290.0,2990.0,761.5,18644.0,9204.75,41767.75,3708.5,1377.0,3545.0,3278.0,17797.0,905.75,356.0,502.25,393.75,278.75,738.5,9569.0,17831.75,12618.25,4268.75,4354.0,3596.25,14756.5,860.0,2089.75
2023-01-02 00:30:00+00:00,4938.0,875.0,6614.0,3551.0,7265.5,5190.5,35284.0,2988.0,761.0,18368.0,9214.5,41601.5,3684.0,1353.0,3505.0,3240.0,17628.0,903.5,354.0,499.5,392.5,273.5,721.0,9391.0,17787.5,12566.5,4186.5,4332.0,3538.5,14730.0,852.0,2089.5
2023-01-02 00:45:00+00:00,4916.0,917.5,6514.0,3540.5,7265.75,5159.75,35459.0,2986.0,760.5,18132.0,9224.25,41435.25,3659.5,1330.0,3435.0,3194.5,17459.0,901.25,351.0,496.75,391.25,268.25,703.5,9286.0,17743.25,12514.75,4104.25,4310.0,3480.75,14703.5,844.0,2089.25
2023-01-02 01:00:00+00:00,5001.0,960.0,6289.0,3530.0,7266.0,5129.0,35379.0,2984.0,760.0,17976.0,9234.0,41269.0,3635.0,1318.0,3392.0,3149.0,17290.0,899.0,350.0,494.0,390.0,263.0,686.0,9253.0,17699.0,12463.0,4022.0,4307.0,3423.0,14677.0,836.0,2089.0
2023-01-02 01:15:00+00:00,4972.0,948.5,6255.0,3530.0,7266.0,5101.0,35058.0,2983.75,761.5,17688.0,9252.0,40719.25,3623.5,1297.0,3367.0,3101.0,17218.25,904.25,348.0,496.75,390.0,261.0,674.5,9200.0,17658.5,12471.75,3976.25,4307.0,3368.5,14631.5,837.5,2087.5
2023-01-02 01:30:00+00:00,4948.0,937.0,6203.0,3530.0,7266.0,5073.0,35207.0,2983.5,763.0,17552.0,9270.0,40169.5,3612.0,1290.0,3338.0,3053.0,17146.5,909.5,346.0,499.5,390.0,259.0,663.0,9147.0,17618.0,12480.5,3930.5,4295.0,3314.0,14586.0,839.0,2086.0
2023-01-02 01:45:00+00:00,4892.0,925.5,6143.0,3530.0,7266.0,5045.0,35493.0,2983.25,764.5,17396.0,9288.0,39619.75,3600.5,1281.0,3314.0,3023.5,17074.75,914.75,345.0,502.25,390.0,257.0,651.5,9092.0,17577.5,12489.25,3884.75,4289.0,3259.5,14540.5,840.5,2084.5
2023-01-02 02:00:00+00:00,4917.0,914.0,6206.0,3530.0,7266.0,5017.0,35797.0,2983.0,766.0,17300.0,9306.0,39070.0,3589.0,1274.0,3307.0,2994.0,17003.0,920.0,346.0,505.0,390.0,255.0,640.0,9164.0,17537.0,12498.0,3839.0,4302.0,3205.0,14495.0,842.0,2083.0
2023-01-02 02:15:00+00:00,4926.0,871.75,6212.0,3550.0,7266.0,5060.5,35864.0,2990.0,772.25,17264.0,9371.5,38915.75,3606.5,1270.0,3293.0,2979.5,17076.25,931.25,347.0,512.75,393.75,254.75,637.25,9159.0,17538.0,12608.75,3818.75,4309.0,3183.25,14567.25,847.25,2114.25
2023-01-02 02:30:00+00:00,4918.0,829.5,6203.0,3570.0,7266.0,5104.0,36090.0,2997.0,778.5,17204.0,9437.0,38761.5,3624.0,1271.0,3299.0,2965.0,17149.5,942.5,346.0,520.5,397.5,254.5,634.5,9208.0,17539.0,12719.5,3798.5,4318.0,3161.5,14639.5,852.5,2145.5
2023-01-02 02:45:00+00:00,4925.0,787.25,6180.0,3590.0,7266.0,5147.5,36483.0,3004.0,784.75,17140.0,9502.5,38607.25,3641.5,1271.0,3309.0,2941.0,17222.75,953.75,347.0,528.25,401.25,254.25,631.75,9190.0,17540.0,12830.25,3778.25,4320.0,3139.75,14711.75,857.75,2176.75
2023-01-02 03:00:00+00:00,4980.0,745.0,6225.0,3610.0,7266.0,5191.0,36949.0,3011.0,791.0,17208.0,9568.0,38453.0,3659.0,1282.0,3373.0,2917.0,17296.0,965.0,352.0,536.0,405.0,254.0,629.0,9291.0,17541.0,12941.0,3758.0,4357.0,3118.0,14784.0,863.0,2208.0
2023-01-02 03:15:00+00:00,5030.0,824.75,6289.0,3644.25,7265.5,5334.5,37469.0,3066.75,812.0,17208.0,9734.75,38913.25,3731.0,1290.0,3391.0,2908.5,17662.75,1006.75,357.0,555.75,412.5,254.0,632.25,9324.0,17624.25,13214.0,3754.0,4372.0,3123.5,14904.75,872.25,2243.75
2023-01-02 03:30:00+00:00,5126.0,904.5,6317.0,3678.5,7265.0,5478.0,38064.0,3122.5,833.0,17220.0,9901.5,39373.5,3803.0,1303.0,3426.0,2900.0,18029.5,1048.5,359.0,575.5,420.0,254.0,635.5,9327.0,17707.5,13487.0,3750.0,4399.0,3129.0,15025.5,881.5,2279.5
2023-01-02 03:45:00+00:00,5189.0,984.25,6413.0,3712.75,7264.5,5621.5,38702.0,3178.25,854.0,17200.0,10068.25,39833.75,3875.0,1319.0,3504.0,2889.5,18396.25,1090.25,366.0,595.25,427.5,254.0,638.75,9368.0,17790.75,13760.0,3746.0,4423.0,3134.5,15146.25,890.75,2315.25
2023-01-02 04:00:00+00:00,5428.0,1064.0,6582.0,3747.0,7264.0,5765.0,39500.0,3234.0,875.0,17504.0,10235.0,40294.0,3947.0,1363.0,3609.0,2879.0,18763.0,1132.0,375.0,615.0,435.0,254.0,642.0,9499.0,17874.0,14033.0,3742.0,4469.0,3140.0,15267.0,900.0,2351.0
2023-01-02 04:15:00+00:00,5564.0,1036.75,6746.0,3806.0,7263.75,6017.75,40208.0,3346.5,899.25,17688.0,10353.75,41202.0,4054.25,1393.0,3678.0,2874.5,19604.75,1174.0,386.0,639.5,446.75,256.5,646.25,9650.0,18153.5,14789.75,3773.25,4497.0,3164.5,15491.0,908.0,2427.5
2023-01-02 04:30:00+00:00,5723.0,1009.5,6739.0,3865.0,7263.5,6270.5,41184.0,3459.0,923.5,17848.0,10472.5,42110.0,4161.5,1432.0,3783.0,2870.0,20446.5,1216.0,392.0,664.0,458.5,259.0,650.5,9831.0,18433.0,15546.5,3804.5,4528.0,3189.0,15715.0,916.0,2504.0
2023-01-02 04:45:00+00:00,5871.0,982.25,6784.0,3924.0,7263.25,6523.25,42704.0,3571.5,947.75,18272.0,10591.25,43018.0,4268.75,1494.0,3913.0,2870.5,21288.25,1258.0,408.0,688.5,470.25,261.5,654.75,9990.0,18712.5,16303.25,3835.75,4572.0,3213.5,15939.0,924.0,2580.5
2023-01-02 05:00:00+00:00,6165.0,955.0,7055.0,3983.0,7263.0,6776.0,45004.0,3684.0,972.0,19268.0,10710.0,43926.0,4376.0,1592.0,4113.0,2871.0,22130.0,1300.0,426.0,713.0,482.0,264.0,659.0,10306.0,18992.0,17060.0,3867.0,4616.0,3238.0,16163.0,932.0,2657.0
2023-01-02 05:15:00+00:00,6389.0,979.25,7517.0,4081.25,7278.75,6932.0,46449.0,3811.0,995.75,19752.0,10792.25,44779.75,4497.25,1653.0,4239.0,2885.0,23020.75,1332.0,441.0,734.5,504.0,269.5,656.75,10553.0,19341.75,17588.5,3956.25,4673.0,3271.0,16524.25,951.5,2707.25
2023-01-02 05:30:00+00:00,6604.0,1003.5,7671.0,4179.5,7294.5,7088.0,47896.0,3938.0,1019.5,20236.0,10874.5,45633.5,4618.5,1703.0,4342.0,2899.0,23911.5,1364.0,447.0,756.0,526.0,275.0,654.5,10843.0,19691.5,18117.0,4045.5,4701.0,3304.0,16885.5,971.0,2757.5
2023-01-02 05:45:00+00:00,6754.0,1027.75,7748.0,4277.75,7310.25,7244.0,48929.0,4065.0,1043.25,20804.0,10956.75,46487.25,4739.75,1748.0,4430.0,2918.0,24802.25,1396.0,462.0,777.5,548.0,280.5,652.25,11126.0,20041.25,18645.5,4134.75,4733.0,3337.0,17246.75,990.5,2807.75
2023-01-02 06:00:00+00:00,6996.0,1052.0,7649.0,4376.0,7326.0,7400.0,50417.0,4192.0,1067.0,21752.0,11039.0,47341.0,4861.0,1804.0,4544.0,2937.0,25693.0,1428.0,481.0,799.0,570.0,286.0,650.0,11496.0,20391.0,19174.0,4224.0,4818.0,3370.0,17608.0,1010.0,2858.0
2023-01-02 06:15:00+00:00,7178.0,1099.25,7750.0,4438.75,7324.0,7473.25,51654.0,4257.5,1082.5,22156.0,11054.5,47965.75,4962.0,1808.0,4580.0,2976.5,26487.0,1439.0,493.0,808.0,585.5,297.0,663.25,11712.0,20424.5,19449.25,4354.5,4890.0,3433.75,17737.5,1031.5,2903.0
2023-01-02 06:30:00+00:00,7352.0,1146.5,8049.0,4501.5,7322.0,7546.5,53045.0,4323.0,1098.0,22760.0,11070.0,48590.5,5063.0,1835.0,4648.0,3016.0,27281.0,1450.0,504.0,817.0,601.0,308.0,676.5,11980.0,20458.0,19724.5,4485.0,4968.0,3497.5,17867.0,1053.0,2948.0
2023-01-02 06:45:00+00:00,7483.0,1193.75,8048.0,4564.25,7320.0,7619.75,54153.0,4388.5,1113.5,23304.0,11085.5,49215.25,5164.0,1883.0,4668.0,3050.0,28075.0,1461.0,519.0,826.0,616.5,319.0,689.75,12266.0,20491.5,19999.75,4615.5,5031.0,3561.25,17996.5,1074.5,2993.0
2023-01-02 07:00:00+00:00,7605.0,1241.0,8370.0,4627.0,7318.0,7693.0,55554.0,4454.0,1129.0,23980.0,11101.0,49840.0,5265.0,1924.0,4729.0,3084.0,28869.0,1472.0,531.0,835.0,632.0,330.0,703.0,12616.0,20525.0,20275.0,4746.0,5066.0,3625.0,18126.0,1096.0,3038.0
2023-01-02 07:15:00+00:00,7673.0,1271.75,8728.0,4625.5,7353.75,7749.5,56030.0,4481.0,1133.25,24240.0,11056.5,50220.75,5313.0,1965.0,4773.0,3121.0,29392.25,1478.5,538.0,843.0,638.5,340.25,721.25,12879.0,20539.25,20431.0,4936.25,5100.0,3677.5,18181.5,1109.0,3069.5
2023-01-02 07:30:00+00:00,7784.0,1302.5,8647.0,4624.0,7389.5,7806.0,56611.0,4508.0,1137.5,24536.0,11012.0,50601.5,5361.0,1989.0,4805.0,3158.0,29915.5,1485.0,540.0,851.0,645.0,350.5,739.5,13033.0,20553.5,20587.0,5126.5,5131.0,3730.0,18237.0,1122.0,3101.0
2023-01-02 07:45:00+00:00,7847.0,1333.25,8635.0,4622.5,7425.25,7862.5,56729.0,4535.0,1141.75,24700.0,10967.5,50982.25,5409.0,2019.0,4820.0,3194.0,30438.75,1491.5,542.0,859.0,651.5,360.75,757.75,13142.0,20567.75,20743.0,5316.75,5148.0,3782.5,18292.5,1135.0,3132.5
