timestamp,AT,BE,BG,CH,CZ,EE,ES,FI,FR,GR,HR,HU,LT,LV,NL,PL,PT,RO,RS,SI,SK
2023-01-02 12:00:00+00:00,143.76,143.76,143.76,120.34,143.76,143.76,130.0,143.76,143.76,188.89,143.76,143.76,143.76,143.76,143.76,143.76,126.75,143.76,129.67,143.76,143.76
2023-01-02 13:00:00+00:00,148.2,148.2,148.2,132.27,148.2,148.2,131.0,148.2,148.2,203.7,148.2,148.2,148.2,148.2,148.2,146.09,128.0,148.2,126.68,148.2,148.2
2023-01-02 14:00:00+00:00,155.34,155.34,155.34,136.2,155.34,155.34,128.0,155.34,155.34,363.77,155.34,155.34,155.34,155.34,155.34,145.86,128.0,155.34,139.71,155.34,155.34
2023-01-02 15:00:00+00:00,163.0,163.3,163.8,145.91,162.79,162.89,131.88,162.89,163.17,348.77,163.34,163.98,162.89,162.89,164.0,146.63,129.0,163.8,151.06,163.17,163.13
2023-01-02 16:00:00+00:00,171.32,175.81,170.77,153.85,170.45,170.0,160.0,170.0,173.8,363.77,171.01,170.71,170.0,170.0,185.68,145.28,140.0,170.77,175.36,171.18,170.55
2023-01-02 17:00:00+00:00,174.74,174.74,174.74,161.43,174.74,174.74,174.74,174.74,174.74,301.24,174.74,174.74,174.74,174.74,174.74,145.43,174.74,174.74,180.06,174.74,174.74
2023-01-02 18:00:00+00:00,164.9,166.45,164.72,154.75,164.6,164.46,165.76,164.46,165.76,353.77,164.8,164.69,164.46,164.46,169.9,145.54,165.76,164.72,170.09,164.86,164.64
2023-01-02 19:00:00+00:00,153.0,153.0,153.0,148.62,153.0,153.0,153.0,153.0,153.0,358.77,153.0,153.0,153.0,153.0,153.0,147.23,153.0,153.0,153.07,153.0,153.0
2023-01-02 20:00:00+00:00,141.67,141.67,141.67,134.97,141.67,141.67,141.67,141.67,141.67,284.53,141.67,141.67,141.67,141.67,141.67,141.67,141.67,141.67,170.04,141.67,141.67
2023-01-02 21:00:00+00:00,134.91,134.91,134.91,121.01,134.91,131.67,134.91,131.67,134.91,268.66,134.91,134.91,131.67,131.67,134.91,137.54,134.91,134.91,150.08,134.91,134.91
2023-01-02 22:00:00+00:00,124.22,124.22,124.22,112.1,124.22,118.06,124.22,118.06,124.22,262.99,124.22,124.22,118.06,118.06,124.22,124.22,124.22,124.22,148.05,124.22,124.22
2023-01-02 23:00:00+00:00,130.01,130.01,130.01,119.17,130.01,78.81,130.01,78.81,130.01,349.17,130.01,130.01,78.81,78.81,130.01,130.01,130.01,130.01,146.58,130.01,130.01
2023-01-03 00:00:00+00:00,120.0,120.0,120.0,113.38,120.0,73.93,120.0,73.93,120.0,274.1,120.0,120.0,73.93,73.93,120.0,120.0,120.0,120.0,135.23,120.0,120.0
2023-01-03 01:00:00+00:00,118.76,118.76,118.76,108.94,118.76,73.94,118.76,73.94,118.76,271.25,118.76,118.76,73.94,73.94,118.76,118.76,118.76,118.76,119.97,118.76,118.76
2023-01-03 02:00:00+00:00,115.0,115.0,115.0,101.05,115.0,71.44,115.0,71.44,115.0,172.78,115.0,115.0,71.44,71.44,115.0,115.0,115.0,115.0,119.94,115.0,115.0
2023-01-03 03:00:00+00:00,113.63,113.63,113.63,105.86,113.63,72.33,113.63,72.33,113.63,272.85,113.63,113.63,72.33,72.33,113.63,113.63,113.63,113.63,119.95,113.63,113.63
2023-01-03 04:00:00+00:00,116.27,116.27,116.27,119.07,116.27,77.14,116.27,77.14,116.27,354.17,116.27,116.27,77.14,77.14,116.27,116.27,116.27,116.27,133.83,116.27,116.27
2023-01-03 05:00:00+00:00,138.92,138.92,138.92,156.05,138.92,102.48,138.92,102.48,138.92,359.17,138.92,138.92,102.48,102.48,138.92,138.92,138.92,138.92,185.03,138.92,138.92
2023-01-03 06:00:00+00:00,159.92,159.92,159.92,183.96,159.92,154.96,155.59,154.96,159.92,349.17,159.92,159.92,154.96,154.96,159.92,140.83,142.11,159.92,201.71,159.92,159.92
2023-01-03 07:00:00+00:00,169.17,169.17,169.17,185.2,169.17,163.92,169.17,163.92,169.17,269.99,169.17,169.17,163.92,163.92,169.17,142.2,148.56,169.17,204.99,169.17,169.17
2023-01-03 08:00:00+00:00,171.18,171.18,171.18,186.56,171.18,167.07,171.18,167.07,171.18,198.49,171.18,171.18,167.07,167.07,171.18,141.56,158.89,171.18,210.02,171.18,171.18
2023-01-03 09:00:00+00:00,168.57,168.57,168.57,184.08,168.57,168.57,154.9,168.57,168.57,191.58,168.57,168.57,168.57,168.57,168.57,143.34,154.9,168.57,202.45,168.57,168.57
2023-01-03 10:00:00+00:00,169.49,169.49,169.49,179.02,169.49,169.49,146.71,169.49,169.49,180.2,169.49,169.49,169.49,169.49,169.49,141.65,146.71,169.49,199.96,169.49,169.49
2023-01-03 11:00:00+00:00,164.5,164.5,164.5,171.42,164.5,164.5,133.33,164.5,164.5,175.0,164.5,164.5,164.5,164.5,164.5,143.34,133.33,164.5,195.81,164.5,164.5
2023-01-03 12:00:00+00:00,160.91,160.91,160.91,167.95,160.91,160.91,130.0,160.91,160.91,174.76,160.91,160.91,160.91,160.91,160.91,141.59,130.0,160.91,186.14,160.91,160.91
2023-01-03 13:00:00+00:00,163.06,163.06,163.06,170.04,163.06,163.06,126.0,163.06,163.06,180.2,163.06,163.06,163.06,163.06,163.06,141.58,126.0,163.06,199.92,163.06,163.06
2023-01-03 14:00:00+00:00,171.42,166.64,181.0,171.8,166.42,167.73,120.0,167.73,166.46,269.97,173.75,180.43,167.73,167.73,166.79,170.74,120.0,181.0,198.55,171.42,171.36
2023-01-03 15:00:00+00:00,174.99,166.64,201.06,172.47,169.59,166.61,135.56,166.61,166.88,354.17,177.89,172.63,166.61,166.61,166.57,167.72,135.56,201.06,215.08,174.99,169.14
2023-01-03 16:00:00+00:00,171.27,170.95,202.8,186.24,165.85,170.72,156.3,170.72,171.23,369.17,184.43,201.09,170.72,170.72,170.82,167.97,156.3,202.8,223.44,178.01,178.59
2023-01-03 17:00:00+00:00,169.02,168.97,173.62,180.86,168.23,168.93,169.01,168.93,169.01,344.5,170.94,173.38,168.93,168.93,168.95,159.96,169.01,173.62,223.93,170.0,170.1
2023-01-03 18:00:00+00:00,160.99,160.99,160.99,171.49,160.99,160.99,160.99,160.99,160.99,349.17,160.99,160.99,160.99,160.99,160.99,160.99,160.99,160.99,205.09,160.99,160.99
2023-01-03 19:00:00+00:00,149.62,149.62,149.62,158.72,149.62,149.62,152.1,149.62,149.62,343.0,149.62,149.62,149.62,149.62,149.62,149.62,152.1,149.62,185.03,149.62,149.62
2023-01-03 20:00:00+00:00,134.69,131.04,136.6,147.74,135.03,131.05,149.92,131.05,131.5,270.76,135.58,136.66,131.05,131.05,130.63,143.07,149.92,136.6,155.08,135.16,137.39
2023-01-03 21:00:00+00:00,119.44,114.69,90.96,141.58,119.03,114.27,132.53,114.27,115.1,243.82,122.18,122.19,114.27,114.27,114.42,132.52,132.53,90.96,148.13,120.78,123.7
2023-01-03 22:00:00+00:00,103.97,93.76,109.42,113.49,104.95,93.66,115.0,93.66,95.02,149.99,106.57,109.6,93.66,93.66,92.48,128.25,115.0,109.42,131.91,105.32,111.7
2023-01-03 23:00:00+00:00,105.1,80.17,100.72,121.55,90.34,82.88,119.99,82.88,82.03,151.68,99.97,101.38,82.88,82.88,80.07,130.34,119.99,100.72,83.04,99.18,101.38
2023-01-04 00:00:00+00:00,90.85,69.32,85.26,104.19,80.01,78.84,100.0,78.84,72.22,216.29,85.51,85.56,78.84,78.84,68.44,121.78,100.0,85.26,71.04,85.36,84.0
2023-01-04 01:00:00+00:00,83.1,39.58,77.97,88.65,77.87,69.93,90.23,69.93,43.91,155.18,76.62,79.05,69.93,69.93,37.92,128.19,90.23,77.97,55.09,75.04,77.87
2023-01-04 02:00:00+00:00,83.06,2.62,74.42,84.82,62.38,69.26,84.2,69.26,16.28,130.0,72.21,75.83,69.26,69.26,0.0,121.78,84.2,74.42,53.9,69.87,74.11
2023-01-04 03:00:00+00:00,93.94,0.85,89.88,83.95,80.01,71.75,80.23,71.75,8.56,150.13,87.41,89.88,71.75,71.75,0.0,122.94,80.23,89.88,56.2,85.24,86.84
2023-01-04 04:00:00+00:00,115.08,11.02,114.31,111.52,88.44,81.73,87.31,81.73,20.98,257.31,104.56,114.31,81.73,81.73,6.33,128.2,87.31,114.31,85.64,99.04,114.31
2023-01-04 05:00:00+00:00,159.95,61.03,188.03,128.92,107.48,112.76,109.0,112.76,72.45,260.79,169.63,192.9,112.76,112.76,54.9,138.87,109.0,188.03,128.31,159.95,220.52
2023-01-04 06:00:00+00:00,160.01,94.6,184.54,147.38,132.33,126.72,105.1,126.72,105.1,261.18,167.44,182.95,126.72,126.72,85.32,143.03,105.1,184.54,150.55,160.01,189.43
2023-01-04 07:00:00+00:00,155.04,134.16,174.87,154.3,135.0,127.91,134.16,127.91,134.16,217.72,162.7,174.09,127.91,127.91,150.0,142.51,134.16,174.87,152.92,157.57,174.09
2023-01-04 08:00:00+00:00,157.92,129.64,180.09,158.76,133.09,127.92,129.3,127.92,129.3,191.22,165.72,180.09,127.92,127.92,146.0,141.59,129.3,180.09,150.76,159.72,180.09
2023-01-04 09:00:00+00:00,157.92,120.7,183.83,153.82,125.0,125.08,120.7,121.25,120.7,183.83,169.95,183.83,125.08,125.08,131.19,139.31,120.7,183.83,149.14,163.82,183.83
2023-01-04 10:00:00+00:00,174.13,100.24,173.5,151.4,123.38,138.88,96.77,118.97,96.77,173.5,173.51,174.13,138.88,138.88,130.53,138.88,96.77,173.5,144.61,173.32,174.13
2023-01-04 11:00:00+00:00,167.45,105.03,169.41,155.46,129.67,135.8,105.03,119.92,105.03,169.41,167.86,169.41,135.8,135.8,127.87,135.8,105.03,169.41,143.09,167.86,169.41
2023-01-04 12:00:00+00:00,157.45,106.0,172.0,153.47,120.92,136.74,106.0,135.07,106.0,172.0,172.0,172.0,136.74,136.74,119.08,136.74,106.0,172.0,145.45,172.0,172.0
2023-01-04 13:00:00+00:00,156.06,105.07,216.43,156.53,121.55,130.08,105.07,130.08,105.07,216.43,193.78,216.43,130.08,130.08,116.55,130.08,105.07,216.43,145.06,183.57,216.43
2023-01-04 14:00:00+00:00,149.74,103.9,301.95,152.6,115.29,130.05,103.9,130.05,103.9,301.95,224.0,301.95,130.05,130.05,127.99,130.05,103.9,301.95,160.12,191.46,255.36
2023-01-04 15:00:00+00:00,157.99,107.98,362.31,154.18,121.43,125.07,107.98,125.07,107.98,362.31,248.22,346.54,125.07,125.07,131.25,141.03,107.98,362.31,165.08,207.58,275.34
2023-01-04 16:00:00+00:00,178.56,122.35,329.48,152.6,156.88,133.44,129.82,133.44,129.82,329.48,226.32,237.37,133.44,133.44,150.2,141.47,129.82,329.48,170.03,204.75,237.37
2023-01-04 17:00:00+00:00,167.36,139.93,317.0,157.59,133.58,125.01,167.29,125.01,167.29,317.0,241.08,317.0,125.01,125.01,137.5,141.04,167.29,317.0,160.19,211.15,252.11
2023-01-04 18:00:00+00:00,177.56,129.49,255.28,155.0,155.83,119.88,160.6,119.88,160.6,255.28,217.37,252.35,119.88,119.88,129.49,141.47,160.6,255.28,160.14,202.83,250.9
2023-01-04 19:00:00+00:00,175.89,105.89,255.8,149.07,153.14,64.56,151.55,64.56,132.1,255.8,216.96,251.06,64.56,64.56,122.4,127.1,151.55,255.8,155.03,201.82,276.56
2023-01-04 20:00:00+00:00,149.97,90.61,190.06,148.57,149.69,57.26,140.61,57.26,110.82,190.06,173.06,195.69,57.26,57.26,129.39,127.96,140.61,190.06,132.56,165.28,213.82
2023-01-04 21:00:00+00:00,147.97,87.92,179.99,144.52,150.09,37.94,126.58,37.94,109.89,179.99,167.74,185.85,37.94,37.94,108.96,117.27,126.58,179.99,117.23,161.02,207.22
2023-01-04 22:00:00+00:00,103.82,78.19,137.9,124.96,105.03,30.82,104.75,30.82,104.75,137.9,125.63,140.66,30.82,30.82,106.0,88.88,104.75,137.9,83.8,119.74,162.5
2023-01-04 23:00:00+00:00,108.01,34.78,139.83,110.55,112.27,30.03,95.05,30.03,64.89,150.98,127.93,145.49,86.16,30.03,5.4,86.16,95.05,139.83,109.79,120.83,168.67
2023-01-05 00:00:00+00:00,97.78,31.42,123.0,111.24,117.85,28.15,79.21,28.15,58.57,123.0,114.26,127.69,76.62,28.15,3.63,76.62,79.21,123.0,90.01,107.67,144.3
2023-01-05 01:00:00+00:00,95.09,33.1,88.71,110.04,104.17,27.68,68.07,27.68,68.07,107.0,92.57,88.05,63.17,27.68,4.9,63.17,68.07,88.71,80.22,95.09,86.46
2023-01-05 02:00:00+00:00,53.85,14.56,72.41,109.41,56.07,27.76,64.27,27.76,27.68,100.0,65.31,74.91,70.48,27.76,0.0,70.48,64.27,72.41,66.11,60.52,86.79
2023-01-05 03:00:00+00:00,56.35,22.19,65.71,108.78,90.74,28.63,61.97,28.63,37.33,160.0,62.19,67.15,28.63,28.63,6.87,59.72,61.97,65.71,68.31,59.58,70.0
2023-01-05 04:00:00+00:00,75.61,41.2,85.09,112.11,113.43,39.8,65.1,39.8,65.1,263.11,82.17,86.39,40.0,39.8,16.32,75.23,65.1,85.09,92.71,80.07,88.9
2023-01-05 05:00:00+00:00,104.98,78.53,135.24,121.98,120.27,62.7,95.05,62.7,95.05,356.04,132.17,137.46,62.7,62.7,67.8,97.28,95.05,135.24,135.67,130.28,149.23
2023-01-05 06:00:00+00:00,111.55,127.98,131.22,129.95,150.0,85.53,108.23,85.53,137.96,361.04,135.49,130.41,85.53,85.53,119.9,111.11,108.23,131.22,130.03,137.96,129.98
2023-01-05 07:00:00+00:00,123.94,141.02,135.28,142.56,153.73,93.54,135.0,93.54,137.99,264.11,137.07,135.26,93.54,93.54,179.0,117.82,118.9,135.28,136.35,137.99,135.29
2023-01-05 08:00:00+00:00,142.13,147.18,144.17,146.72,144.97,107.92,123.27,107.92,142.99,242.65,143.37,144.27,107.92,107.92,171.04,117.99,123.27,144.17,139.83,142.98,144.97
2023-01-05 09:00:00+00:00,140.03,149.81,141.16,143.07,140.03,128.75,104.97,128.75,145.7,192.94,140.98,141.08,128.75,128.75,169.47,107.37,104.97,141.16,141.07,140.93,141.4
2023-01-05 10:00:00+00:00,145.8,147.46,142.95,145.88,144.25,139.64,113.53,139.64,145.8,184.38,145.78,145.8,139.64,139.64,154.0,114.56,113.53,142.95,140.91,145.8,145.8
2023-01-05 11:00:00+00:00,142.35,143.17,142.34,146.54,142.2,139.99,100.82,139.99,142.35,165.0,142.3,142.35,139.99,139.99,146.0,108.79,100.82,142.34,143.19,142.27,142.35
2023-01-05 12:00:00+00:00,142.81,143.79,142.77,146.57,142.72,142.58,96.44,142.58,143.32,165.1,142.81,142.76,142.58,142.58,145.1,128.5,96.44,142.77,145.39,142.83,142.74
2023-01-05 13:00:00+00:00,151.03,151.03,151.03,154.18,151.03,149.4,93.9,149.4,151.03,202.42,151.03,151.03,149.4,149.4,151.03,126.3,93.9,151.03,153.95,151.03,151.03
2023-01-05 14:00:00+00:00,159.48,159.48,159.48,156.39,159.48,155.2,91.16,155.2,159.48,261.05,159.48,159.48,155.2,155.2,159.48,132.78,91.16,159.48,162.05,159.48,159.48
2023-01-05 15:00:00+00:00,172.73,172.73,172.73,159.96,172.73,168.59,94.43,168.59,172.73,261.04,172.73,172.73,168.59,168.59,172.73,133.95,94.43,172.73,180.1,172.73,172.73
2023-01-05 16:00:00+00:00,192.02,182.34,192.67,177.53,193.42,190.03,118.9,190.03,183.9,293.0,192.17,192.8,190.03,190.03,222.1,137.25,118.9,192.67,186.32,191.9,193.08
2023-01-05 17:00:00+00:00,194.67,194.67,194.67,180.1,194.67,190.0,163.2,190.0,194.67,261.22,194.67,194.67,190.0,190.0,194.67,135.91,163.2,194.67,189.86,194.67,194.67
2023-01-05 18:00:00+00:00,177.98,177.98,177.98,174.24,177.98,173.71,177.98,173.71,177.98,261.79,177.98,177.98,173.71,173.71,177.98,137.05,177.98,177.98,183.38,177.98,177.98
2023-01-05 19:00:00+00:00,163.99,163.99,163.99,166.48,163.99,160.05,163.99,160.05,163.99,216.3,163.99,163.99,160.05,160.05,163.99,128.49,163.99,163.99,175.02,163.99,163.99
2023-01-05 20:00:00+00:00,152.0,152.0,152.0,153.62,152.0,148.62,152.0,148.62,152.0,205.0,152.0,152.0,148.62,148.62,152.0,132.76,152.0,152.0,151.65,152.0,152.0
2023-01-05 21:00:00+00:00,144.64,144.64,144.64,143.3,144.64,141.17,135.0,141.17,144.64,184.99,144.64,144.64,141.17,141.17,144.64,131.69,135.0,144.64,137.8,144.64,144.64
2023-01-05 22:00:00+00:00,127.0,127.0,127.0,125.23,127.0,127.0,118.9,127.0,127.0,160.86,127.0,127.0,127.0,127.0,127.0,127.0,118.9,127.0,124.29,127.0,127.0
2023-01-05 23:00:00+00:00,107.21,107.21,107.21,110.86,107.21,107.21,107.21,107.21,107.21,173.13,107.21,107.21,107.21,107.21,107.21,100.92,107.21,107.21,120.27,107.21,107.21
2023-01-06 00:00:00+00:00,101.1,101.1,101.1,105.48,101.1,101.1,101.1,101.1,101.1,170.77,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,115.94,101.1,101.1
2023-01-06 01:00:00+00:00,96.73,96.73,96.73,103.74,96.73,96.73,96.73,96.73,96.73,160.0,96.73,96.73,96.73,96.73,96.73,96.73,96.73,96.73,107.22,96.73,96.73
2023-01-06 02:00:00+00:00,86.76,81.37,71.08,102.78,82.72,82.34,81.37,82.34,81.37,150.0,83.93,83.1,82.34,82.34,81.42,93.85,81.37,71.08,92.73,83.63,82.97
2023-01-06 03:00:00+00:00,99.09,75.64,60.81,102.25,84.99,81.93,75.75,81.93,75.75,152.1,91.36,87.91,81.93,81.93,74.45,85.82,75.75,60.81,91.75,91.36,86.97
2023-01-06 04:00:00+00:00,99.97,80.06,94.82,106.81,90.26,98.11,81.0,98.11,81.0,160.08,94.46,94.82,98.11,98.11,78.32,98.11,81.0,94.82,103.14,94.07,94.82
2023-01-06 05:00:00+00:00,105.04,97.25,103.06,115.53,100.76,100.72,97.45,100.72,97.45,262.6,102.97,103.25,100.72,100.72,96.89,96.29,97.45,103.06,128.02,102.73,102.54
2023-01-06 06:00:00+00:00,142.03,107.11,135.24,141.33,123.33,128.3,107.82,128.3,107.82,203.15,135.7,135.76,128.3,128.3,107.02,103.31,107.82,135.24,135.36,135.51,133.37
2023-01-06 07:00:00+00:00,144.13,122.94,163.45,141.17,127.38,135.57,122.8,135.57,122.8,174.34,149.68,160.0,135.57,135.57,122.94,99.94,122.8,163.45,141.0,144.13,142.08
2023-01-06 08:00:00+00:00,141.9,152.77,135.24,141.65,128.27,126.91,125.0,126.91,138.27,174.14,136.18,135.53,126.91,126.91,166.4,108.76,125.0,135.24,139.05,136.44,133.36
2023-01-06 09:00:00+00:00,138.94,158.39,132.11,140.49,124.89,123.17,120.7,123.17,139.97,156.68,133.36,132.32,123.17,123.17,182.4,101.65,120.7,132.11,137.25,133.8,130.04
2023-01-06 10:00:00+00:00,123.44,144.18,122.23,142.56,117.69,116.12,110.05,116.12,131.72,147.6,122.66,122.24,116.12,116.12,163.67,106.2,110.05,122.23,130.91,122.88,122.24
2023-01-06 11:00:00+00:00,122.22,126.89,122.22,135.31,117.77,116.83,103.36,116.83,122.22,145.5,122.17,122.22,116.83,116.83,140.2,100.57,103.36,122.22,128.42,122.22,122.22
2023-01-06 12:00:00+00:00,116.09,120.05,115.92,119.88,113.38,106.79,90.23,106.79,116.09,135.45,116.05,116.09,106.79,106.79,135.0,106.79,90.23,115.92,124.46,116.09,116.09
2023-01-06 13:00:00+00:00,139.42,134.84,140.46,126.22,127.84,127.54,80.23,127.54,129.22,149.99,139.51,140.08,127.54,127.54,158.0,101.92,80.23,140.46,130.81,139.42,137.41
2023-01-06 14:00:00+00:00,155.91,144.04,154.3,137.55,138.09,131.27,70.0,131.27,137.2,227.23,151.01,153.89,131.27,131.27,170.4,103.21,70.0,154.3,147.87,149.35,147.32
2023-01-06 15:00:00+00:00,163.91,140.12,190.06,147.99,145.28,135.62,80.43,135.62,140.75,265.91,172.3,185.24,135.62,135.62,140.1,103.27,80.43,190.06,165.43,163.97,164.11
2023-01-06 16:00:00+00:00,155.93,155.93,155.93,154.93,155.93,150.72,121.2,150.72,155.93,278.12,155.93,155.93,150.72,150.72,155.93,109.44,121.2,155.93,177.08,155.93,155.93
2023-01-06 17:00:00+00:00,163.5,163.5,163.5,163.22,163.5,142.11,128.47,142.11,163.5,269.15,163.5,163.5,142.11,142.11,163.5,101.77,128.47,163.5,168.99,163.5,163.5
2023-01-06 18:00:00+00:00,146.74,146.74,146.74,159.89,146.74,119.92,137.73,119.92,146.74,295.81,146.74,146.74,119.92,119.92,146.74,104.27,137.73,146.74,162.63,146.74,146.74
2023-01-06 19:00:00+00:00,139.39,139.39,140.18,150.62,139.27,107.22,137.73,107.22,139.4,294.83,139.73,140.06,107.22,107.22,139.39,100.67,137.73,140.18,155.07,139.57,139.62
2023-01-06 20:00:00+00:00,131.9,131.89,144.37,140.75,129.99,101.02,132.0,101.02,132.0,265.18,137.34,142.48,101.02,101.02,131.84,103.33,132.0,144.37,145.03,134.65,135.56
2023-01-06 21:00:00+00:00,129.94,129.94,129.94,139.19,129.94,74.25,99.9,74.25,129.94,290.78,129.94,129.94,74.25,74.25,129.94,95.98,99.9,129.94,138.12,129.94,129.94
2023-01-06 22:00:00+00:00,121.51,121.34,128.85,126.7,121.21,71.74,91.1,71.74,121.38,263.42,122.78,121.39,71.74,71.74,121.31,97.74,91.1,128.85,125.69,122.11,120.63
2023-01-06 23:00:00+00:00,108.08,97.3,112.12,142.68,101.02,71.67,53.42,71.67,97.53,272.58,107.86,113.19,71.67,71.67,97.28,103.27,53.42,112.12,137.12,106.52,105.86
2023-01-07 00:00:00+00:00,105.05,98.12,105.02,126.98,100.92,69.93,40.3,69.93,98.19,311.0,104.85,105.06,69.93,69.93,98.16,104.71,40.3,105.02,126.78,105.05,102.94
2023-01-07 01:00:00+00:00,101.03,94.88,99.96,121.05,96.34,69.94,25.5,69.94,94.91,174.01,99.4,99.97,69.94,69.94,94.96,99.45,25.5,99.96,115.29,99.4,97.53
2023-01-07 02:00:00+00:00,105.02,78.04,94.05,119.9,89.43,70.95,24.8,70.95,78.04,173.05,93.91,94.05,70.95,70.95,83.86,103.78,24.8,94.05,110.87,94.05,91.35
2023-01-07 03:00:00+00:00,108.06,75.43,100.37,114.69,85.01,73.83,20.0,73.83,74.46,173.03,99.29,100.03,73.83,73.83,76.66,102.58,20.0,100.37,113.26,100.03,90.36
2023-01-07 04:00:00+00:00,139.31,67.65,129.96,128.23,86.96,75.26,14.85,75.26,65.13,264.46,123.12,130.08,75.26,75.26,69.88,105.14,14.85,129.96,113.06,123.12,100.66
