timestamp,AT,BE,BG,CH,CZ,EE,ES,FI,FR,GR,HR,HU,LT,LV,NL,PL,PT,RO,RS,SI,SK
2024-03-15 00:00:00+00:00,45.59,42.21,45.94,69.18,46.29,0.56,27.2,-0.11,39.66,69.27,45.71,46.0,0.56,0.56,45.47,64.36,27.2,45.94,45.47,45.65,46.1
2024-03-15 01:00:00+00:00,44.59,41.22,44.93,69.15,45.28,0.58,24.1,-0.1,38.68,61.93,44.71,44.99,0.58,0.58,44.47,63.89,24.1,44.93,46.11,44.65,45.09
2024-03-15 02:00:00+00:00,42.52,37.63,43.02,69.09,43.53,19.42,23.6,-0.06,33.93,64.22,42.7,43.11,19.42,19.42,42.33,63.91,23.6,43.02,44.93,42.61,43.25
2024-03-15 03:00:00+00:00,43.44,31.23,44.66,69.08,45.92,46.08,20.89,0.01,21.96,64.49,43.87,44.88,46.08,46.08,42.22,66.41,20.89,44.66,47.32,43.64,45.24
2024-03-15 04:00:00+00:00,53.76,36.45,73.84,69.8,55.44,49.78,24.1,13.4,33.17,73.84,56.98,52.73,49.78,49.78,41.52,69.67,24.1,73.84,58.1,54.72,51.49
2024-03-15 05:00:00+00:00,82.5,48.25,78.08,71.97,78.13,71.3,33.26,27.25,40.36,78.08,77.38,78.92,71.3,71.3,58.49,71.3,33.26,78.08,73.89,77.53,78.13
2024-03-15 06:00:00+00:00,74.59,58.4,75.37,73.07,80.0,72.79,51.92,35.37,51.92,75.37,74.62,75.83,72.79,72.79,66.47,72.79,51.92,75.37,76.12,74.44,76.02
2024-03-15 07:00:00+00:00,69.98,64.73,70.02,72.9,72.0,69.46,40.33,39.51,62.42,70.02,69.73,70.16,69.46,69.46,67.42,70.04,40.33,70.02,70.31,69.65,70.3
2024-03-15 08:00:00+00:00,53.8,53.8,53.8,72.06,53.8,53.8,24.1,42.09,53.8,53.8,53.8,53.8,53.8,53.8,53.8,63.14,24.1,53.8,58.78,53.8,53.8
2024-03-15 09:00:00+00:00,46.25,44.54,46.26,72.08,46.42,46.44,15.35,44.97,43.34,46.26,46.15,46.28,46.44,46.44,46.1,58.27,15.35,46.26,47.84,46.12,46.33
2024-03-15 10:00:00+00:00,39.06,37.92,39.06,72.33,39.17,39.18,15.05,39.18,37.11,39.07,39.0,39.08,39.18,39.18,38.9,46.82,15.05,39.06,42.27,38.97,39.11
2024-03-15 11:00:00+00:00,38.17,33.48,38.19,72.31,39.07,38.34,12.43,38.34,30.56,38.19,37.91,38.28,38.34,38.34,37.12,55.93,12.43,38.19,39.21,37.83,38.4
2024-03-15 12:00:00+00:00,38.74,30.36,38.81,72.08,41.86,37.95,10.95,37.95,26.5,38.81,38.35,39.03,37.95,37.95,35.14,58.43,10.95,38.81,41.41,38.2,39.23
2024-03-15 13:00:00+00:00,42.21,26.74,42.23,72.04,43.68,43.85,10.55,43.85,15.81,42.23,41.29,42.48,43.85,43.85,41.42,63.43,10.55,42.23,47.65,41.01,42.89
2024-03-15 14:00:00+00:00,49.03,25.51,49.06,72.04,52.19,50.72,10.55,50.31,10.55,49.06,47.71,49.48,50.72,50.72,45.35,71.13,10.55,49.06,61.37,47.31,50.08
2024-03-15 15:00:00+00:00,68.94,40.42,70.15,71.76,69.17,70.5,15.15,51.85,25.46,70.15,67.74,70.54,70.5,70.5,60.4,78.48,15.15,70.15,70.11,66.93,71.65
2024-03-15 16:00:00+00:00,88.13,53.79,86.83,76.32,88.21,87.44,25.0,55.61,39.48,86.83,85.86,87.18,87.44,87.44,70.67,87.44,25.0,86.83,81.58,85.63,87.46
2024-03-15 17:00:00+00:00,112.46,64.11,102.06,82.28,96.33,64.86,40.0,56.79,57.52,102.06,101.68,102.97,64.86,64.86,73.11,94.16,40.0,102.06,97.94,101.97,101.7
2024-03-15 18:00:00+00:00,88.09,88.0,91.12,78.36,87.99,57.2,88.01,52.2,88.01,91.12,88.59,88.01,57.2,57.2,87.99,87.94,88.01,91.12,90.25,88.29,87.83
2024-03-15 19:00:00+00:00,74.34,64.29,80.52,73.52,72.0,48.92,123.58,48.92,65.02,80.52,75.85,77.3,48.92,48.92,63.81,87.23,123.58,80.52,81.95,74.85,77.85
2024-03-15 20:00:00+00:00,70.31,55.5,70.99,70.04,64.0,43.94,110.0,43.94,56.28,73.88,68.19,68.81,43.94,43.94,55.01,70.05,110.0,70.99,70.34,67.83,68.49
2024-03-15 21:00:00+00:00,68.92,56.38,77.18,69.13,63.87,40.0,74.9,40.0,57.03,77.18,67.51,68.92,40.0,40.0,55.99,70.99,74.9,68.92,67.04,67.17,68.23
2024-03-15 22:00:00+00:00,50.22,49.45,77.16,68.74,49.02,38.22,49.59,38.22,49.59,77.16,55.01,48.57,38.22,38.22,49.35,69.96,49.59,77.16,66.75,51.96,46.72
2024-03-15 23:00:00+00:00,54.93,44.31,77.88,71.95,51.82,38.05,45.18,38.05,45.18,77.88,59.03,55.94,38.05,38.05,43.66,62.95,45.18,77.88,60.55,56.15,55.32
2024-03-16 00:00:00+00:00,43.01,42.15,74.61,71.35,41.71,38.09,42.31,38.09,42.31,74.61,48.42,41.08,38.09,38.09,42.04,62.87,42.31,74.61,56.93,44.95,39.07
2024-03-16 01:00:00+00:00,41.66,40.69,71.5,71.0,40.34,36.68,37.99,36.68,40.69,71.5,47.02,40.76,36.68,36.68,40.71,67.47,37.99,71.5,61.34,43.58,37.83
2024-03-16 02:00:00+00:00,39.86,38.93,67.27,69.75,38.88,35.62,35.58,35.62,39.03,67.27,44.88,38.22,35.62,35.62,38.9,67.13,35.58,67.27,59.67,41.57,36.51
2024-03-16 03:00:00+00:00,40.91,38.76,68.61,68.83,40.0,34.9,35.0,34.9,39.0,68.61,46.36,40.53,34.9,34.9,38.63,63.45,35.0,68.61,60.68,43.03,39.2
2024-03-16 04:00:00+00:00,45.17,40.55,74.71,68.84,44.61,34.26,41.17,34.26,41.17,74.71,51.63,47.13,34.26,34.26,40.0,65.75,34.97,74.71,60.26,48.09,46.48
2024-03-16 05:00:00+00:00,52.97,47.68,57.85,69.03,53.63,34.28,48.28,34.28,48.28,83.62,55.68,57.82,34.28,34.28,47.6,69.86,42.45,57.85,57.47,54.85,59.16
2024-03-16 06:00:00+00:00,58.61,54.13,58.61,68.76,56.74,54.33,37.45,35.57,53.47,59.99,58.35,58.61,54.33,54.33,60.22,73.99,37.45,58.61,53.08,58.61,56.74
2024-03-16 07:00:00+00:00,52.55,53.11,53.23,68.66,52.55,52.43,26.45,37.08,52.8,53.23,53.23,53.23,52.43,52.43,55.3,74.13,26.45,53.23,52.22,53.23,52.55
2024-03-16 08:00:00+00:00,47.01,47.01,47.01,68.74,47.01,47.01,14.77,38.89,47.01,47.01,47.01,47.01,47.01,47.01,47.01,74.07,14.77,47.01,47.56,47.01,47.01
2024-03-16 09:00:00+00:00,44.88,44.88,44.88,68.46,44.88,44.88,10.5,39.19,44.88,44.88,44.88,44.88,44.88,44.88,44.88,70.26,10.5,44.88,40.72,44.88,44.88
2024-03-16 10:00:00+00:00,43.04,41.66,42.59,66.53,42.58,42.26,5.42,38.89,41.72,42.59,42.57,42.63,42.26,42.26,41.63,65.16,5.42,42.59,34.64,42.58,42.58
2024-03-16 11:00:00+00:00,38.08,36.87,38.34,56.0,39.64,41.51,3.2,35.82,37.0,38.34,38.26,38.43,41.51,41.51,36.78,63.99,3.2,38.34,29.98,38.23,38.47
2024-03-16 12:00:00+00:00,27.69,21.56,32.4,47.03,29.39,43.69,3.2,21.9,22.3,32.4,30.28,32.44,43.69,43.69,21.02,66.88,3.2,32.4,32.01,29.49,33.79
2024-03-16 13:00:00+00:00,33.42,13.74,37.55,59.6,58.72,24.16,1.0,12.99,15.9,37.55,36.29,39.03,24.16,24.16,12.26,68.45,1.0,37.55,35.86,35.84,39.81
2024-03-16 14:00:00+00:00,48.32,32.47,50.0,67.1,58.54,41.06,0.43,29.0,33.81,50.0,48.59,50.0,41.06,41.06,31.38,72.91,0.43,50.0,51.66,48.32,50.06
2024-03-16 15:00:00+00:00,59.1,50.27,74.28,69.94,65.25,74.03,4.25,34.22,50.8,74.28,64.1,64.98,74.03,74.03,54.1,74.03,4.25,74.28,71.39,62.25,65.93
2024-03-16 16:00:00+00:00,73.79,74.04,95.5,72.96,73.05,74.13,13.45,38.22,72.84,95.5,77.32,73.41,74.13,74.13,80.9,74.13,13.45,95.5,73.91,75.3,72.28
2024-03-16 17:00:00+00:00,81.69,85.35,117.49,78.55,81.97,80.16,30.0,37.92,83.02,117.49,90.9,82.41,80.16,80.16,97.0,80.16,30.0,117.49,83.77,89.17,80.02
2024-03-16 18:00:00+00:00,87.91,94.48,122.01,81.48,88.66,83.19,80.5,33.16,92.37,122.01,99.28,91.09,83.19,83.19,109.1,83.19,65.3,122.01,83.21,98.31,88.85
2024-03-16 19:00:00+00:00,79.85,84.12,83.45,75.03,80.13,78.28,82.61,29.69,82.61,83.45,83.45,83.45,78.28,78.28,94.0,78.28,82.61,83.45,75.91,83.88,80.88
2024-03-16 20:00:00+00:00,72.99,73.5,76.4,72.62,73.03,49.1,73.35,28.88,73.35,76.4,73.96,73.07,49.1,49.1,74.68,72.85,73.35,76.4,70.1,73.78,72.84
2024-03-16 21:00:00+00:00,72.4,72.84,72.38,71.99,72.36,49.14,51.06,25.37,72.47,74.2,72.39,72.37,49.14,49.14,74.8,72.32,51.06,72.38,68.36,72.4,72.36
2024-03-16 22:00:00+00:00,67.1,67.1,67.1,68.94,67.1,17.03,35.58,17.03,67.1,74.53,67.1,67.1,17.03,17.03,67.1,67.1,35.58,67.1,63.32,67.1,67.1
2024-03-16 23:00:00+00:00,64.99,64.99,64.99,67.56,64.99,26.4,35.0,26.4,64.99,74.46,64.99,64.99,26.4,26.4,64.99,64.99,35.0,64.99,65.21,64.99,64.99
2024-03-17 00:00:00+00:00,59.63,60.0,59.79,65.1,60.12,27.51,30.0,27.51,54.68,74.97,59.55,59.85,27.51,27.51,60.9,60.26,30.0,59.79,62.48,59.48,59.96
2024-03-17 01:00:00+00:00,55.77,55.14,55.81,61.36,55.9,29.11,25.15,29.11,54.45,74.39,55.75,55.83,29.11,29.11,55.83,55.93,25.15,55.81,60.05,55.73,55.85
2024-03-17 02:00:00+00:00,56.79,50.51,57.14,58.23,58.01,30.3,25.15,30.3,43.72,74.21,56.54,57.3,30.3,30.3,57.47,58.26,25.15,57.14,57.67,56.35,57.59
2024-03-17 03:00:00+00:00,57.73,47.59,58.19,55.53,59.45,35.05,25.15,35.05,38.42,63.48,57.35,58.44,35.05,35.05,58.16,59.78,25.15,58.19,57.35,57.08,58.83
2024-03-17 04:00:00+00:00,57.35,52.07,57.9,55.15,59.24,38.47,25.0,38.47,37.6,74.11,57.0,58.16,38.47,38.47,59.9,59.65,25.0,57.9,58.8,56.7,58.59
2024-03-17 05:00:00+00:00,58.91,47.92,59.51,61.07,61.04,41.29,21.45,41.29,36.17,69.99,58.47,59.8,41.29,41.29,60.1,61.46,21.45,59.51,62.41,58.13,60.29
2024-03-17 06:00:00+00:00,53.75,51.43,54.21,58.82,55.3,49.2,24.0,49.2,37.74,54.22,53.46,54.42,49.2,49.2,56.6,55.64,24.0,54.21,62.74,53.19,54.77
2024-03-17 07:00:00+00:00,48.38,44.85,48.73,52.1,49.59,49.48,11.25,49.48,35.67,75.0,48.14,48.89,49.48,49.48,50.0,49.86,11.25,48.73,55.0,47.93,49.17
2024-03-17 08:00:00+00:00,46.09,47.06,46.25,44.31,46.62,47.15,11.34,47.15,40.59,46.25,45.99,46.32,47.15,47.15,47.72,46.77,11.34,46.25,48.31,45.9,46.44
2024-03-17 09:00:00+00:00,38.73,45.28,39.2,39.49,41.69,45.4,9.72,45.4,30.95,39.2,38.26,39.33,45.4,45.4,46.61,42.31,9.72,39.2,42.0,37.93,40.04
2024-03-17 10:00:00+00:00,34.78,45.87,34.78,39.38,40.75,45.91,0.43,45.91,34.78,34.78,36.07,37.47,45.91,45.91,46.83,41.4,0.43,34.78,42.03,35.78,38.4
2024-03-17 11:00:00+00:00,41.09,41.76,37.71,39.46,41.52,41.81,0.43,41.81,37.71,37.71,40.7,41.49,41.81,41.81,42.15,41.63,0.43,37.71,41.71,40.9,41.49
2024-03-17 12:00:00+00:00,38.21,40.0,29.36,35.58,39.36,40.15,0.43,40.15,29.15,29.36,37.16,39.27,40.15,40.15,41.0,47.13,0.43,29.36,38.23,37.7,39.27
2024-03-17 13:00:00+00:00,44.44,47.79,45.03,40.33,46.3,46.91,0.43,46.91,25.76,45.03,44.15,45.27,46.91,46.91,49.89,46.76,0.43,45.03,41.17,43.87,45.68
2024-03-17 14:00:00+00:00,51.58,55.78,52.31,52.82,53.91,54.32,0.43,54.32,28.24,53.26,51.24,52.62,54.32,54.32,58.2,54.47,0.43,52.31,56.0,50.81,53.14
2024-03-17 15:00:00+00:00,66.99,47.59,67.76,68.33,69.83,65.02,9.72,57.46,36.17,70.82,66.38,68.16,65.02,65.02,65.98,70.26,9.72,67.76,67.76,65.93,68.78
2024-03-17 16:00:00+00:00,78.17,71.12,79.36,81.11,82.18,82.86,14.95,73.18,37.56,79.36,77.43,79.86,82.86,82.86,82.8,82.86,14.95,79.36,83.08,76.85,80.68
2024-03-17 17:00:00+00:00,88.01,69.67,89.06,87.15,91.68,92.04,35.0,92.04,49.26,89.06,87.26,89.54,92.04,92.04,87.2,92.3,35.0,89.06,93.6,86.71,90.32
2024-03-17 18:00:00+00:00,87.19,82.69,87.37,88.38,87.85,86.17,79.96,85.56,79.96,87.37,87.04,87.46,86.17,86.17,86.94,87.96,79.06,87.37,93.16,86.94,87.6
2024-03-17 19:00:00+00:00,77.89,77.89,77.89,81.61,77.89,75.08,77.89,61.02,77.89,77.89,77.89,77.89,75.08,75.08,77.89,77.89,77.89,77.89,82.98,77.89,77.89
2024-03-17 20:00:00+00:00,72.33,72.33,72.33,74.44,72.33,59.45,72.33,57.73,72.33,72.33,72.33,72.33,59.45,59.45,72.33,72.33,72.33,72.33,77.28,72.33,72.33
2024-03-17 21:00:00+00:00,72.1,72.1,72.1,72.42,72.1,55.4,72.1,55.4,72.1,72.1,72.1,72.1,55.4,55.4,72.1,72.1,72.1,72.1,71.7,72.1,72.1
2024-03-17 22:00:00+00:00,65.91,65.91,65.91,68.38,65.91,45.43,65.91,45.43,65.91,65.91,65.91,65.91,45.43,45.43,65.91,65.91,65.91,65.91,64.15,65.91,65.91
2024-03-17 23:00:00+00:00,64.12,64.12,64.12,68.07,64.12,54.52,64.12,54.52,64.12,64.12,64.12,64.12,54.52,54.52,64.12,73.33,64.12,64.12,60.17,64.12,64.12
2024-03-18 00:00:00+00:00,57.14,57.14,57.14,66.16,57.14,41.15,50.3,41.15,57.14,57.14,57.14,57.14,41.15,41.15,57.14,73.28,50.3,57.14,59.26,57.14,57.14
2024-03-18 01:00:00+00:00,58.31,58.31,58.31,63.08,58.31,55.82,48.85,39.9,58.31,58.31,58.31,58.31,55.82,55.82,58.31,73.49,48.85,58.31,57.97,58.31,58.31
2024-03-18 02:00:00+00:00,58.4,52.83,58.54,60.06,59.02,55.68,48.85,39.05,49.93,58.54,58.22,58.63,55.68,55.68,57.46,74.04,48.85,58.54,57.16,58.11,58.78
2024-03-18 03:00:00+00:00,62.46,51.63,62.73,66.16,63.67,63.85,46.03,39.5,46.03,62.73,62.13,62.91,63.85,63.85,60.77,74.1,46.03,62.73,60.09,61.91,63.21
2024-03-18 04:00:00+00:00,67.99,52.36,68.39,69.61,69.75,70.0,44.28,41.26,44.28,68.39,67.51,68.66,70.0,70.0,63.68,74.78,44.28,68.39,68.89,67.2,69.08
2024-03-18 05:00:00+00:00,82.98,69.93,83.63,79.23,85.07,85.36,61.71,43.2,61.71,83.63,82.69,83.9,85.36,85.36,79.28,94.23,52.61,83.63,80.9,82.38,84.34
2024-03-18 06:00:00+00:00,97.48,96.5,90.47,90.57,97.71,97.71,94.68,47.74,94.68,90.47,97.14,97.75,97.71,97.71,97.65,97.71,62.61,90.47,88.59,97.3,97.65
2024-03-18 07:00:00+00:00,94.45,94.45,62.3,89.64,94.45,94.45,94.45,91.43,94.45,62.3,94.45,94.45,94.45,94.45,94.45,94.45,79.06,94.45,89.06,94.45,94.45
2024-03-18 08:00:00+00:00,82.8,82.8,35.35,81.81,82.8,82.8,52.61,78.47,82.8,35.35,82.8,82.8,82.8,82.8,82.8,96.86,52.61,82.8,75.55,82.8,82.8
2024-03-18 09:00:00+00:00,72.93,72.83,48.49,76.96,72.94,72.81,42.1,69.93,72.81,48.49,71.85,73.58,72.81,72.81,72.83,96.69,42.1,48.49,71.08,72.61,73.02
2024-03-18 10:00:00+00:00,66.66,66.64,53.94,76.45,66.67,66.64,35.0,63.15,66.63,53.94,66.38,66.83,66.64,66.64,66.64,91.59,35.0,60.35,68.93,66.58,66.69
2024-03-18 11:00:00+00:00,67.37,64.45,57.89,74.25,67.58,67.55,35.0,61.12,62.52,57.89,66.78,67.64,67.55,67.55,66.5,86.08,35.0,57.89,67.05,67.03,67.5
2024-03-18 12:00:00+00:00,69.24,56.54,61.4,73.53,69.8,74.61,35.0,58.97,49.98,61.4,68.7,70.7,74.61,74.61,63.67,74.61,35.0,61.4,66.46,68.58,71.25
2024-03-18 13:00:00+00:00,72.33,47.15,75.12,73.08,73.23,85.85,35.0,57.75,35.0,75.12,72.47,75.52,85.85,85.85,60.2,85.85,35.0,75.12,65.07,71.5,77.31
2024-03-18 14:00:00+00:00,77.13,49.28,82.13,74.95,79.33,95.87,35.5,57.58,35.85,74.82,78.8,82.57,95.87,95.87,65.0,95.87,35.5,82.13,70.32,77.62,84.76
2024-03-18 15:00:00+00:00,85.71,54.75,93.56,84.91,88.31,115.34,43.86,57.74,43.86,93.56,89.1,94.06,115.34,115.34,70.4,115.34,43.86,93.56,84.03,87.13,97.17
2024-03-18 16:00:00+00:00,103.85,67.32,106.86,102.95,108.02,116.06,47.7,66.1,47.7,102.83,104.01,107.46,116.06,116.06,92.33,116.06,47.7,106.86,99.09,102.83,109.14
2024-03-18 17:00:00+00:00,136.93,109.0,137.99,132.92,141.82,142.51,73.45,74.46,73.45,113.91,135.5,138.72,142.51,142.51,129.2,142.51,73.45,137.99,119.26,134.75,139.89
2024-03-18 18:00:00+00:00,126.37,125.6,126.39,125.46,126.47,126.48,125.16,60.24,125.16,125.16,126.34,126.41,126.48,126.48,126.23,126.48,125.16,126.39,117.65,126.33,126.43
2024-03-18 19:00:00+00:00,107.24,102.86,109.12,96.17,106.77,115.76,114.24,48.02,102.86,107.46,107.91,109.13,115.76,115.76,103.04,115.76,114.24,109.12,99.02,107.46,109.95
2024-03-18 20:00:00+00:00,87.53,79.4,92.7,82.18,88.0,106.14,95.85,47.66,79.42,92.7,90.2,92.73,106.14,106.14,79.74,106.14,95.85,92.7,81.38,89.32,94.52
2024-03-18 21:00:00+00:00,82.13,77.62,85.11,78.94,82.36,92.8,77.8,46.58,77.8,85.11,83.69,85.12,92.8,92.8,77.6,92.8,77.8,85.11,79.71,83.18,86.21
2024-03-18 22:00:00+00:00,74.39,71.64,74.66,74.61,74.63,75.43,70.51,44.31,70.51,74.66,74.44,74.69,75.43,75.43,73.52,75.43,70.51,74.66,73.75,74.37,74.83
2024-03-18 23:00:00+00:00,72.97,70.0,74.0,76.04,72.76,77.12,69.14,42.4,69.14,74.0,73.44,74.04,77.12,77.12,71.48,77.12,69.14,74.0,77.06,73.2,74.52
2024-03-19 00:00:00+00:00,72.01,66.92,73.12,74.27,71.99,76.6,65.06,43.08,65.06,73.12,72.46,73.2,76.6,76.6,69.9,76.6,65.06,73.12,72.54,72.16,73.74
2024-03-19 01:00:00+00:00,70.65,63.28,70.77,73.66,71.32,71.38,58.13,44.67,59.62,70.77,70.43,70.88,71.38,71.38,68.75,76.68,58.13,70.77,75.05,70.32,71.04
2024-03-19 02:00:00+00:00,70.32,60.81,70.46,72.57,71.17,71.24,56.18,45.99,56.18,70.46,70.03,70.6,71.24,71.24,67.46,76.67,56.18,70.46,71.46,69.91,70.81
2024-03-19 03:00:00+00:00,71.15,58.43,72.46,73.62,71.73,76.73,53.0,48.24,53.0,72.46,71.42,72.66,76.73,76.73,66.7,76.73,53.0,72.46,70.27,71.0,73.39
2024-03-19 04:00:00+00:00,72.33,62.41,74.37,76.98,72.27,93.07,58.76,54.95,58.76,74.37,73.1,74.53,93.07,93.07,67.55,80.71,58.76,74.37,74.84,72.58,75.52
2024-03-19 05:00:00+00:00,92.32,79.87,94.86,90.22,92.87,102.96,76.18,59.09,76.18,94.86,93.22,94.98,102.96,102.96,84.8,102.96,70.5,94.86,90.46,92.59,96.1
2024-03-19 06:00:00+00:00,109.81,104.89,109.89,101.96,110.42,122.09,101.64,91.04,101.64,109.89,109.6,110.0,122.09,122.09,108.53,110.47,91.0,109.89,98.44,109.51,110.15
2024-03-19 07:00:00+00:00,95.87,95.87,95.87,93.96,95.87,130.02,95.87,95.87,95.87,95.87,95.87,95.87,130.02,130.02,95.87,95.87,95.87,95.87,92.62,95.87,95.87
2024-03-19 08:00:00+00:00,71.97,72.06,73.93,80.17,72.01,93.08,58.13,72.02,71.75,73.93,71.75,72.04,93.08,93.08,72.06,84.37,58.13,73.93,78.14,71.88,72.07
2024-03-19 09:00:00+00:00,63.86,59.66,63.93,73.38,64.69,113.49,37.28,64.15,51.67,63.93,63.47,64.08,113.49,113.49,64.1,81.96,37.28,63.93,66.01,63.35,64.31
2024-03-19 10:00:00+00:00,58.19,53.44,58.19,72.2,58.59,93.0,35.26,57.41,50.57,58.19,57.95,58.27,93.0,93.0,56.85,78.9,35.26,58.19,62.88,57.9,58.39
2024-03-19 11:00:00+00:00,53.91,50.11,60.0,58.05,54.32,79.2,35.0,54.47,47.82,64.13,53.07,54.18,79.2,79.2,52.73,77.06,35.0,60.0,60.27,53.42,54.37
2024-03-19 12:00:00+00:00,56.1,44.81,60.35,60.82,56.97,91.95,35.0,54.96,38.66,65.0,55.37,56.86,91.95,91.95,51.66,71.76,35.0,60.35,63.35,55.39,57.37
2024-03-19 13:00:00+00:00,61.95,45.13,66.8,64.51,62.89,93.24,35.0,56.24,37.34,72.98,61.75,64.11,93.24,93.24,53.54,71.22,35.0,66.8,68.8,61.42,65.26
2024-03-19 14:00:00+00:00,69.37,49.26,75.09,73.04,71.08,106.6,35.0,58.27,38.07,75.09,68.71,71.27,106.6,106.6,62.3,76.54,35.0,75.09,72.67,68.53,72.27
2024-03-19 15:00:00+00:00,80.23,54.37,86.29,82.04,81.71,104.71,35.54,62.37,45.59,86.29,82.28,86.54,104.71,104.71,64.85,104.71,35.54,86.29,83.89,80.8,89.18
2024-03-19 16:00:00+00:00,102.65,77.23,105.48,109.01,104.2,114.99,54.5,68.7,62.94,105.48,102.92,105.87,114.99,114.99,90.7,114.99,54.5,105.48,107.0,102.02,107.51
2024-03-19 17:00:00+00:00,126.64,98.6,127.01,136.66,130.01,130.13,76.62,66.24,76.62,124.7,125.25,127.59,130.13,130.13,108.75,130.13,76.62,127.01,130.65,124.7,128.39
2024-03-19 18:00:00+00:00,128.96,128.96,128.96,127.96,128.96,128.96,128.96,59.16,128.96,128.96,128.96,128.96,128.96,128.96,128.96,128.96,128.96,128.96,127.31,128.96,128.96
2024-03-19 19:00:00+00:00,110.0,110.0,110.0,107.06,110.0,110.0,110.0,45.19,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,106.07,110.0,110.0
2024-03-19 20:00:00+00:00,89.95,89.06,90.73,85.29,89.62,93.04,92.01,49.38,89.11,90.73,90.34,90.72,93.04,93.04,89.04,93.04,92.01,90.73,90.35,90.19,91.04
2024-03-19 21:00:00+00:00,82.01,81.73,82.25,82.9,81.91,82.98,81.75,45.93,81.75,82.25,82.13,82.24,82.98,82.98,81.73,82.98,81.75,82.25,86.53,82.08,82.34
2024-03-19 22:00:00+00:00,76.1,76.1,76.1,79.68,76.1,76.1,76.1,42.57,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,81.41,76.1,76.1
2024-03-19 23:00:00+00:00,76.01,76.01,76.01,78.08,76.01,76.01,70.0,46.05,76.01,76.01,76.01,76.01,76.01,76.01,76.01,76.01,70.0,76.01,73.55,76.01,76.01
2024-03-20 00:00:00+00:00,73.04,70.44,73.06,77.28,73.28,73.27,68.57,45.94,69.0,73.06,72.95,73.11,73.27,73.27,72.45,75.4,68.57,73.06,72.57,72.91,73.16
2024-03-20 01:00:00+00:00,73.79,65.76,73.86,77.05,74.53,74.49,60.78,46.62,61.27,73.86,73.5,74.0,74.49,74.49,71.95,75.9,60.78,73.86,71.79,73.39,74.16
2024-03-20 02:00:00+00:00,73.65,58.81,73.79,77.01,75.02,74.95,50.53,47.75,50.53,73.79,73.12,74.03,74.95,74.95,70.3,75.86,50.53,73.79,74.29,72.91,74.34
2024-03-20 03:00:00+00:00,73.28,60.0,58.96,77.07,75.32,99.02,42.84,50.15,42.84,58.96,70.61,74.69,99.02,99.02,71.52,75.41,42.84,58.96,79.05,71.74,74.72
2024-03-20 04:00:00+00:00,79.21,66.77,63.95,80.45,80.49,80.57,58.0,50.18,59.84,63.95,76.69,80.43,80.57,80.57,77.1,80.57,58.0,63.95,76.65,77.96,80.26
2024-03-20 05:00:00+00:00,111.1,93.3,62.99,101.92,114.51,133.06,68.0,59.73,68.0,62.99,102.95,115.02,133.06,133.06,107.1,115.39,68.0,62.99,72.85,107.07,114.37
2024-03-20 06:00:00+00:00,112.48,103.15,40.23,119.97,114.27,483.03,88.38,111.95,88.38,40.23,96.27,112.73,483.03,483.03,112.69,113.41,88.38,40.23,90.01,113.5,112.71
