timestamp,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GR,HR,HU,IE,IT,LT,LU,LV,MD,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK
2024-12-02 00:00:00+00:00,6361.0,1113.0,7856.0,4144.0,7175.0,6753.0,46215.0,4578.0,797.0,21576.0,9090.0,49347.0,4164.0,1616.0,4606.0,3474.0,21836.0,1161.0,482.0,635.0,519.0,280.0,736.0,11883.0,14967.0,15043.0,4713.0,5318.0,4106.0,14573.0,1275.0,2538.0
2024-12-02 00:15:00+00:00,6285.0,1102.0,7780.0,4152.75,7162.75,6776.0,45618.0,4520.75,796.0,21304.0,9039.0,49083.5,4123.0,1587.0,4527.0,3443.5,21713.0,1160.0,475.0,634.0,518.25,273.75,719.75,11789.0,14950.5,14921.0,4644.0,5294.0,4045.5,14658.5,1268.25,2549.0
2024-12-02 00:30:00+00:00,6225.0,1091.0,7708.0,4161.5,7150.5,6723.0,45407.0,4463.5,795.0,21072.0,8962.0,48820.0,4082.0,1564.0,4486.0,3413.0,21590.0,1162.0,471.0,633.0,517.5,267.5,703.5,11711.0,14934.0,14948.0,4575.0,5283.0,3985.0,14744.0,1261.5,2560.0
2024-12-02 00:45:00+00:00,6184.0,1080.0,7737.0,4170.25,7138.25,6705.0,45232.0,4406.25,794.0,20744.0,8940.0,48556.5,4041.0,1554.0,4440.0,3359.5,21467.0,1156.0,466.0,632.0,516.75,261.25,687.25,11628.0,14917.5,14747.0,4506.0,5265.0,3924.5,14829.5,1254.75,2571.0
2024-12-02 01:00:00+00:00,6220.0,1069.0,7689.0,4179.0,7126.0,6683.0,45232.0,4349.0,793.0,20620.0,8879.0,48293.0,4000.0,1537.0,4428.0,3306.0,21344.0,1147.0,465.0,631.0,516.0,255.0,671.0,11614.0,14901.0,14760.0,4437.0,5261.0,3864.0,14915.0,1248.0,2582.0
2024-12-02 01:15:00+00:00,6191.0,1065.0,7644.0,4196.0,7134.5,6588.0,45340.0,4297.5,796.0,20276.0,8873.0,47810.75,4005.25,1522.0,4441.0,3285.5,21321.0,1139.0,463.0,633.0,517.5,251.0,664.75,11511.0,14859.25,14624.0,4393.75,5261.0,3818.25,14975.5,1255.0,2581.25
2024-12-02 01:30:00+00:00,6181.0,1061.0,7534.0,4213.0,7143.0,6588.0,44987.0,4246.0,799.0,20188.0,8867.0,47328.5,4010.5,1519.0,4436.0,3265.0,21298.0,1142.0,460.0,635.0,519.0,247.0,658.5,11505.0,14817.5,14610.0,4350.5,5261.0,3772.5,15036.0,1262.0,2580.5
2024-12-02 01:45:00+00:00,6154.0,1057.0,7573.0,4230.0,7151.5,6593.0,44832.0,4194.5,802.0,20156.0,8860.0,46846.25,4015.75,1515.0,4442.0,3272.0,21275.0,1145.0,461.0,637.0,520.5,243.0,652.25,11424.0,14775.75,14776.0,4307.25,5261.0,3726.75,15096.5,1269.0,2579.75
2024-12-02 02:00:00+00:00,6204.0,1053.0,7498.0,4247.0,7160.0,6612.0,45173.0,4143.0,805.0,20024.0,8822.0,46364.0,4021.0,1523.0,4447.0,3279.0,21252.0,1148.0,459.0,639.0,522.0,239.0,646.0,11436.0,14734.0,14759.0,4264.0,5298.0,3681.0,15157.0,1276.0,2579.0
2024-12-02 02:15:00+00:00,6192.0,1056.75,7543.0,4287.0,7121.0,6593.0,45348.0,4100.0,816.0,19936.0,8901.0,46226.5,4063.25,1513.0,4443.0,3292.5,21440.75,1149.0,461.0,650.0,532.5,238.75,645.25,11438.0,14765.0,14897.0,4245.75,5333.0,3682.0,15169.0,1288.5,2609.25
2024-12-02 02:30:00+00:00,6191.0,1060.5,7535.0,4327.0,7082.0,6579.0,45424.0,4057.0,827.0,19884.0,8940.0,46089.0,4105.5,1518.0,4474.0,3306.0,21629.5,1158.0,461.0,661.0,543.0,238.5,644.5,11389.0,14796.0,14778.0,4227.5,5374.0,3683.0,15181.0,1301.0,2639.5
2024-12-02 02:45:00+00:00,6220.0,1064.25,7605.0,4367.0,7043.0,6559.0,45634.0,4014.0,838.0,19816.0,8912.0,45951.5,4147.75,1530.0,4483.0,3278.5,21818.25,1165.0,463.0,672.0,553.5,238.25,643.75,11373.0,14827.0,14947.0,4209.25,5415.0,3684.0,15193.0,1313.5,2669.75
2024-12-02 03:00:00+00:00,6318.0,1068.0,7602.0,4407.0,7004.0,6643.0,46336.0,3971.0,849.0,19752.0,8967.0,45814.0,4190.0,1549.0,4553.0,3251.0,22007.0,1132.0,467.0,683.0,564.0,238.0,643.0,11389.0,14858.0,15228.0,4191.0,5529.0,3685.0,15205.0,1326.0,2700.0
2024-12-02 03:15:00+00:00,6372.0,1090.5,7617.0,4535.5,7009.0,6737.0,46670.0,4005.0,875.25,19896.0,9112.0,46502.75,4324.75,1561.0,4591.0,3239.0,22646.5,1199.0,470.0,713.0,590.25,240.25,654.25,11411.0,14981.75,15214.0,4187.5,5595.0,3723.75,15363.0,1366.0,2767.0
2024-12-02 03:30:00+00:00,6512.0,1113.0,7642.0,4664.0,7014.0,6833.0,46837.0,4039.0,901.5,20016.0,9213.0,47191.5,4459.5,1581.0,4689.0,3227.0,23286.0,1227.0,477.0,743.0,616.5,242.5,665.5,11446.0,15105.5,15510.0,4184.0,5706.0,3762.5,15521.0,1406.0,2834.0
2024-12-02 03:45:00+00:00,6626.0,1135.5,7683.0,4792.5,7019.0,6918.0,47088.0,4073.0,927.75,19968.0,9282.0,47880.25,4594.25,1610.0,4775.0,3225.5,23925.5,1221.0,487.0,773.0,642.75,244.75,676.75,11428.0,15229.25,15596.0,4180.5,5827.0,3801.25,15679.0,1446.0,2901.0
2024-12-02 04:00:00+00:00,6897.0,1158.0,7933.0,4921.0,7024.0,7164.0,49315.0,4107.0,954.0,19944.0,9573.0,48569.0,4729.0,1671.0,4922.0,3224.0,24565.0,1269.0,493.0,803.0,669.0,247.0,688.0,11655.0,15353.0,16015.0,4177.0,6105.0,3840.0,15837.0,1486.0,2968.0
2024-12-02 04:15:00+00:00,7130.0,1245.25,7994.0,5052.75,7055.75,7310.0,49331.0,4228.75,989.25,20256.0,9874.0,49917.75,4914.0,1723.0,5020.0,3212.5,26192.0,1366.0,504.0,838.0,702.5,263.25,713.5,11725.0,15698.0,16520.0,4214.5,6349.0,3971.0,16177.5,1574.25,3097.25
2024-12-02 04:30:00+00:00,7379.0,1332.5,8101.0,5184.5,7087.5,7481.0,50667.0,4350.5,1024.5,20432.0,9965.0,51266.5,5099.0,1794.0,5201.0,3201.0,27819.0,1463.0,513.0,873.0,736.0,279.5,739.0,11893.0,16043.0,16918.0,4252.0,6568.0,4102.0,16518.0,1662.5,3226.5
2024-12-02 04:45:00+00:00,7645.0,1419.75,8241.0,5316.25,7119.25,7702.0,51942.0,4472.25,1059.75,20720.0,10153.0,52615.25,5284.0,1901.0,5407.0,3197.0,29446.0,1511.0,532.0,908.0,769.5,295.75,764.5,12102.0,16388.0,17757.0,4289.5,6850.0,4233.0,16858.5,1750.75,3355.75
2024-12-02 05:00:00+00:00,8021.0,1507.0,8654.0,5448.0,7151.0,8166.0,54600.0,4594.0,1095.0,21380.0,10253.0,53964.0,5469.0,2046.0,5730.0,3193.0,31073.0,1568.0,561.0,943.0,803.0,312.0,790.0,12509.0,16733.0,19089.0,4327.0,7186.0,4364.0,17199.0,1839.0,3485.0
2024-12-02 05:15:00+00:00,8397.0,1558.75,8851.0,5563.25,7276.25,8460.0,57028.0,4726.0,1111.0,22608.0,10371.0,55161.0,5590.0,2154.0,5937.0,3243.5,32801.25,1632.0,589.0,968.0,831.0,326.5,804.5,12884.0,17086.5,19757.0,4462.25,7409.0,4452.25,17542.0,1886.25,3555.5
2024-12-02 05:30:00+00:00,8626.0,1610.5,9113.0,5678.5,7401.5,8778.0,58774.0,4858.0,1127.0,23160.0,10466.0,56358.0,5711.0,2242.0,6129.0,3294.0,34529.5,1671.0,610.0,993.0,859.0,341.0,819.0,13266.0,17440.0,20540.0,4597.5,7538.0,4540.5,17885.0,1933.5,3626.0
2024-12-02 05:45:00+00:00,8879.0,1662.25,9364.0,5793.75,7526.75,9011.0,60604.0,4990.0,1143.0,24096.0,10590.0,57555.0,5832.0,2323.0,6227.0,3344.0,36257.75,1663.0,630.0,1018.0,887.0,355.5,833.5,13701.0,17793.5,21016.0,4732.75,7734.0,4628.75,18228.0,1980.75,3696.5
2024-12-02 06:00:00+00:00,9213.0,1714.0,9536.0,5909.0,7652.0,9178.0,63007.0,5122.0,1159.0,24996.0,10698.0,58752.0,5953.0,2430.0,6334.0,3394.0,37986.0,1694.0,658.0,1043.0,915.0,370.0,848.0,14462.0,18147.0,21803.0,4868.0,7937.0,4717.0,18571.0,2028.0,3767.0
2024-12-02 06:15:00+00:00,9350.0,1699.25,9748.0,5956.0,7891.25,9264.0,64119.0,5165.5,1170.5,26592.0,10795.0,59209.5,6067.75,2476.0,6400.0,3547.5,39004.0,1752.0,676.0,1052.75,934.0,375.75,858.5,15047.0,18203.5,21956.0,5062.25,8107.0,4759.75,18716.5,2021.0,3782.75
2024-12-02 06:30:00+00:00,9466.0,1684.5,10075.0,6003.0,8130.5,9268.0,65107.0,5209.0,1182.0,27640.0,10838.0,59667.0,6182.5,2511.0,6465.0,3701.0,40022.0,1807.0,689.0,1062.5,953.0,381.5,869.0,15538.0,18260.0,21845.0,5256.5,8218.0,4802.5,18862.0,2014.0,3798.5
2024-12-02 06:45:00+00:00,9528.0,1669.75,10300.0,6050.0,8369.75,9320.0,66246.0,5252.5,1193.5,28704.0,10782.0,60124.5,6297.25,2522.0,6464.0,3838.0,41040.0,1826.0,703.0,1072.25,972.0,387.25,879.5,15977.0,18316.5,22222.0,5450.75,8315.0,4845.25,19007.5,2007.0,3814.25
2024-12-02 07:00:00+00:00,9668.0,1655.0,10515.0,6097.0,8609.0,9329.0,66860.0,5296.0,1205.0,29288.0,10779.0,60582.0,6412.0,2560.0,6465.0,3975.0,42058.0,1844.0,718.0,1082.0,991.0,393.0,890.0,16388.0,18373.0,22595.0,5645.0,8371.0,4888.0,19153.0,2000.0,3830.0
2024-12-02 07:15:00+00:00,9691.0,1645.75,10710.0,6081.0,8712.0,9495.0,67621.0,5321.5,1212.75,29716.0,10810.0,60587.75,6455.5,2565.0,6460.0,4166.0,42127.75,1908.0,724.0,1082.0,990.75,397.25,892.75,16625.0,18276.0,22766.0,5845.5,8385.0,4901.0,19233.0,1973.0,3834.25
2024-12-02 07:30:00+00:00,9647.0,1636.5,10836.0,6065.0,8815.0,9518.0,68457.0,5347.0,1220.5,30136.0,10721.0,60593.5,6499.0,2562.0,6474.0,4357.0,42197.5,1922.0,726.0,1082.0,990.5,401.5,895.5,16887.0,18179.0,22650.0,6046.0,8429.0,4914.0,19313.0,1946.0,3838.5
2024-12-02 07:45:00+00:00,9599.0,1627.25,10927.0,6049.0,8918.0,9545.0,68829.0,5372.5,1228.25,30308.0,10811.0,60599.25,6542.5,2538.0,6442.0,4442.0,42267.25,1908.0,729.0,1082.0,990.25,405.75,898.25,16993.0,18082.0,22626.0,6246.5,8354.0,4927.0,19393.0,1919.0,3842.75
2024-12-02 08:00:00+00:00,9462.0,1618.0,11041.0,6033.0,9021.0,9567.0,68462.0,5398.0,1236.0,30448.0,10836.0,60605.0,6586.0,2536.0,6422.0,4527.0,42337.0,1883.0,739.0,1082.0,990.0,410.0,901.0,17061.0,17985.0,22835.0,6447.0,8335.0,4940.0,19473.0,1892.0,3847.0
2024-12-02 08:15:00+00:00,9435.0,1575.0,10956.0,6037.5,8989.5,9571.0,68928.0,5437.5,1231.75,30556.0,10804.0,60465.5,6623.5,2499.0,6353.0,4542.0,42097.25,1890.0,744.0,1079.25,986.0,408.75,893.0,17072.0,17894.0,22975.0,6510.0,8347.0,4935.0,19456.0,1842.75,3810.0
2024-12-02 08:30:00+00:00,9384.0,1532.0,11082.0,6042.0,8958.0,9567.0,69682.0,5477.0,1227.5,30588.0,10747.0,60326.0,6661.0,2458.0,6347.0,4557.0,41857.5,1882.0,743.0,1076.5,982.0,407.5,885.0,16983.0,17803.0,22939.0,6573.0,8328.0,4930.0,19439.0,1793.5,3773.0
2024-12-02 08:45:00+00:00,9259.0,1489.0,10954.0,6046.5,8926.5,9580.0,69914.0,5516.5,1223.25,30600.0,10765.0,60186.5,6698.5,2432.0,6293.0,4612.0,41617.75,1924.0,748.0,1073.75,978.0,406.25,877.0,16934.0,17712.0,22410.0,6636.0,8262.0,4925.0,19422.0,1744.25,3736.0
2024-12-02 09:00:00+00:00,9214.0,1446.0,10992.0,6051.0,8895.0,9643.0,69697.0,5556.0,1219.0,30608.0,10750.0,60047.0,6736.0,2424.0,6266.0,4667.0,41378.0,1868.0,755.0,1071.0,974.0,405.0,869.0,16884.0,17621.0,22082.0,6699.0,8271.0,4920.0,19405.0,1695.0,3699.0
2024-12-02 09:15:00+00:00,9174.0,1437.5,11064.0,6044.75,8868.25,9615.0,69363.0,5537.0,1216.25,30524.0,10829.0,60169.5,6776.25,2388.0,6227.0,4694.0,41143.75,1872.0,755.0,1063.75,969.75,400.5,853.0,16707.0,17658.75,22315.0,6673.0,8210.0,4902.0,19442.25,1670.75,3716.5
2024-12-02 09:30:00+00:00,9106.0,1429.0,11025.0,6038.5,8841.5,9564.0,69557.0,5518.0,1213.5,30108.0,10832.0,60292.0,6816.5,2389.0,6250.0,4721.0,40909.5,1841.0,756.0,1056.5,965.5,396.0,837.0,16698.0,17696.5,22259.0,6647.0,8181.0,4884.0,19479.5,1646.5,3734.0
2024-12-02 09:45:00+00:00,9129.0,1420.5,11067.0,6032.25,8814.75,9533.0,70149.0,5499.0,1210.75,30120.0,10758.0,60414.5,6856.75,2379.0,6192.0,4730.5,40675.25,1814.0,759.0,1049.25,961.25,391.5,821.0,16559.0,17734.25,22145.0,6621.0,8086.0,4866.0,19516.75,1622.25,3751.5
2024-12-02 10:00:00+00:00,8988.0,1412.0,11057.0,6026.0,8788.0,9590.0,70523.0,5480.0,1208.0,30252.0,10795.0,60537.0,6897.0,2372.0,6187.0,4740.0,40441.0,1815.0,758.0,1042.0,957.0,387.0,805.0,16510.0,17772.0,22118.0,6595.0,8005.0,4848.0,19554.0,1598.0,3769.0
2024-12-02 10:15:00+00:00,8970.0,1391.75,11147.0,6027.5,8790.75,9616.0,70435.0,5471.5,1208.25,30120.0,10742.0,60667.75,6889.75,2372.0,6174.0,4721.5,39960.25,1808.0,764.0,1049.25,958.5,384.0,809.0,16473.0,17802.75,22226.0,6608.0,8011.0,4846.75,19532.25,1591.25,3763.0
2024-12-02 10:30:00+00:00,8850.0,1371.5,11191.0,6029.0,8793.5,9612.0,70390.0,5463.0,1208.5,30272.0,10695.0,60798.5,6882.5,2371.0,6233.0,4703.0,39479.5,1781.0,771.0,1056.5,960.0,381.0,813.0,16365.0,17833.5,22098.0,6621.0,8100.0,4845.5,19510.5,1584.5,3757.0
2024-12-02 10:45:00+00:00,8729.0,1351.25,11243.0,6030.5,8796.25,9647.0,70664.0,5454.5,1208.75,30324.0,10723.0,60929.25,6875.25,2359.0,6228.0,4693.0,38998.75,1779.0,773.0,1063.75,961.5,378.0,817.0,16269.0,17864.25,21966.0,6634.0,8077.0,4844.25,19488.75,1577.75,3751.0
2024-12-02 11:00:00+00:00,8694.0,1331.0,11041.0,6032.0,8799.0,9654.0,70392.0,5446.0,1209.0,30228.0,10825.0,61060.0,6868.0,2334.0,6174.0,4683.0,38518.0,1738.0,767.0,1071.0,963.0,375.0,821.0,16176.0,17895.0,21961.0,6647.0,8148.0,4843.0,19467.0,1571.0,3745.0
2024-12-02 11:15:00+00:00,8651.0,1350.25,10914.0,6011.0,8715.75,9674.0,70508.0,5441.0,1203.25,30072.0,10708.0,60785.0,6829.0,2328.0,6152.0,4662.0,38506.5,1792.0,764.0,1072.0,963.5,373.0,862.0,16126.0,17906.5,22089.0,6614.75,8106.0,4837.75,19442.25,1561.25,3738.5
2024-12-02 11:30:00+00:00,8619.0,1369.5,10919.0,5990.0,8632.5,9637.0,70395.0,5436.0,1197.5,29936.0,10673.0,60510.0,6790.0,2325.0,6138.0,4641.0,38495.0,1779.0,759.0,1073.0,964.0,371.0,903.0,16046.0,17918.0,22194.0,6582.5,8115.0,4832.5,19417.5,1551.5,3732.0
2024-12-02 11:45:00+00:00,8659.0,1388.75,10945.0,5969.0,8549.25,9681.0,70342.0,5431.0,1191.75,29884.0,10693.0,60235.0,6751.0,2318.0,6124.0,4626.5,38483.5,1772.0,758.0,1074.0,964.5,369.0,944.0,15992.0,17929.5,22286.0,6550.25,8160.0,4827.25,19392.75,1541.75,3725.5
2024-12-02 12:00:00+00:00,8779.0,1408.0,11004.0,5948.0,8466.0,9776.0,70261.0,5426.0,1186.0,29968.0,10694.0,59960.0,6712.0,2285.0,6111.0,4612.0,38472.0,1777.0,754.0,1075.0,965.0,367.0,985.0,16111.0,17941.0,22542.0,6518.0,8176.0,4822.0,19368.0,1532.0,3719.0
2024-12-02 12:15:00+00:00,8745.0,1452.5,10985.0,5942.75,8465.75,9748.0,69849.0,5371.25,1190.5,29964.0,10800.0,59536.75,6723.0,2303.0,6114.0,4618.0,38743.0,1733.0,752.0,1077.75,966.75,369.25,1003.0,16096.0,18028.25,22626.0,6513.0,8193.0,4808.25,19499.25,1557.0,3711.5
2024-12-02 12:30:00+00:00,8744.0,1497.0,10974.0,5937.5,8465.5,9617.0,69085.0,5316.5,1195.0,30112.0,10797.0,59113.5,6734.0,2298.0,6073.0,4624.0,39014.0,1768.0,742.0,1080.5,968.5,371.5,1021.0,16073.0,18115.5,22487.0,6508.0,8132.0,4794.5,19630.5,1582.0,3704.0
2024-12-02 12:45:00+00:00,8695.0,1541.5,10911.0,5932.25,8465.25,9491.0,68337.0,5261.75,1199.5,30180.0,10769.0,58690.25,6745.0,2275.0,6075.0,4627.5,39285.0,1791.0,735.0,1083.25,970.25,373.75,1039.0,15979.0,18202.75,22099.0,6503.0,8136.0,4780.75,19761.75,1607.0,3696.5
2024-12-02 13:00:00+00:00,8764.0,1586.0,10897.0,5927.0,8465.0,9470.0,67936.0,5207.0,1204.0,30024.0,10842.0,58267.0,6756.0,2269.0,6072.0,4631.0,39556.0,1764.0,726.0,1086.0,972.0,376.0,1057.0,16086.0,18290.0,22425.0,6498.0,8133.0,4767.0,19893.0,1632.0,3689.0
2024-12-02 13:15:00+00:00,8818.0,1631.75,10825.0,5941.5,8476.25,9403.0,67741.0,5192.5,1204.25,30164.0,10850.0,57924.75,6733.75,2292.0,6131.0,4623.5,39873.75,1777.0,719.0,1092.25,976.75,376.5,1051.75,16122.0,18398.75,22562.0,6556.5,8207.0,4775.25,19988.5,1660.75,3684.75
2024-12-02 13:30:00+00:00,8915.0,1677.5,10767.0,5956.0,8487.5,9323.0,67362.0,5178.0,1204.5,30188.0,10879.0,57582.5,6711.5,2320.0,6238.0,4616.0,40191.5,1816.0,708.0,1098.5,981.5,377.0,1046.5,16191.0,18507.5,22564.0,6615.0,8216.0,4783.5,20084.0,1689.5,3680.5
2024-12-02 13:45:00+00:00,8985.0,1723.25,10727.0,5970.5,8498.75,9238.0,67172.0,5163.5,1204.75,30000.0,10925.0,57240.25,6689.25,2319.0,6297.0,4626.0,40509.25,1821.0,703.0,1104.75,986.25,377.5,1041.25,16290.0,18616.25,22559.0,6673.5,8157.0,4791.75,20179.5,1718.25,3676.25
2024-12-02 14:00:00+00:00,9140.0,1769.0,10801.0,5985.0,8510.0,9321.0,67513.0,5149.0,1205.0,30052.0,10883.0,56898.0,6667.0,2307.0,6358.0,4636.0,40827.0,1814.0,695.0,1111.0,991.0,378.0,1036.0,16314.0,18725.0,22694.0,6732.0,8219.0,4800.0,20275.0,1747.0,3672.0
2024-12-02 14:15:00+00:00,9192.0,1788.5,10753.0,6016.75,8522.75,9253.0,66855.0,5172.0,1198.5,29896.0,10989.0,56820.5,6707.75,2336.0,6420.0,4648.0,41214.5,1818.0,697.0,1102.0,990.5,392.5,1043.0,16507.0,18753.0,22826.0,6746.25,8332.0,4848.5,20300.5,1796.5,3723.75
2024-12-02 14:30:00+00:00,9260.0,1808.0,10740.0,6048.5,8535.5,9227.0,66770.0,5195.0,1192.0,29952.0,10943.0,56743.0,6748.5,2383.0,6500.0,4660.0,41602.0,1839.0,697.0,1093.0,990.0,407.0,1050.0,16673.0,18781.0,23166.0,6760.5,8414.0,4897.0,20326.0,1846.0,3775.5
2024-12-02 14:45:00+00:00,9286.0,1827.5,10729.0,6080.25,8548.25,9276.0,66529.0,5218.0,1185.5,29792.0,10893.0,56665.5,6789.25,2432.0,6566.0,4703.0,41989.5,1835.0,696.0,1084.0,989.5,421.5,1057.0,16748.0,18809.0,23328.0,6774.75,8514.0,4945.5,20351.5,1895.5,3827.25
2024-12-02 15:00:00+00:00,9406.0,1847.0,10754.0,6112.0,8561.0,9314.0,67002.0,5241.0,1179.0,29548.0,10866.0,56588.0,6830.0,2460.0,6591.0,4746.0,42377.0,1833.0,700.0,1075.0,989.0,436.0,1064.0,16829.0,18837.0,23631.0,6789.0,8532.0,4994.0,20377.0,1945.0,3879.0
2024-12-02 15:15:00+00:00,9478.0,1849.5,10687.0,6139.5,8612.5,9469.0,67179.0,5292.75,1174.75,29612.0,10758.0,57217.5,6871.75,2522.0,6695.0,4812.0,42627.5,1823.0,702.0,1068.75,984.0,442.25,1062.0,17019.0,18856.0,23596.0,6830.25,8619.0,5017.75,20470.75,1959.75,3872.5
2024-12-02 15:30:00+00:00,9553.0,1852.0,10834.0,6167.0,8664.0,9529.0,67783.0,5344.5,1170.5,29588.0,10799.0,57847.0,6913.5,2625.0,6749.0,4878.0,42878.0,1814.0,709.0,1062.5,979.0,448.5,1060.0,17370.0,18875.0,23689.0,6871.5,8622.0,5041.5,20564.5,1974.5,3866.0
